,Date,Tm,Home_Away,Opp,R,W-L,Rank,GB,D/N,Streak,Wins,Losses,DoubleHeader
76,20120629,8,0,22,10.0,0.6304347826086957,4.0,14.0,1,1,29,46,0
77,20120630,8,0,22,4.0,0.6521739130434783,4.0,13.0,1,2,30,46,0
78,20120701,8,0,22,0.0,0.6382978723404256,4.0,13.0,0,-1,30,47,0
79,20120702,8,1,25,3.0,0.625,4.0,14.0,1,-2,30,48,0
80,20120703,8,1,25,3.0,0.6122448979591837,4.0,14.5,1,-3,30,49,0
81,20120704,8,1,25,1.0,0.6326530612244898,4.0,13.5,1,1,31,49,0
82,20120705,8,1,25,2.0,0.62,5.0,14.0,1,-1,31,50,0
83,20120706,8,1,29,5.0,0.6078431372549019,5.0,15.0,1,-2,31,51,0
84,20120707,8,1,29,1.0,0.6274509803921569,5.0,14.0,0,1,32,51,0
85,20120708,8,1,29,4.0,0.6153846153846154,5.0,14.0,0,-1,32,52,0
86,20120713,8,0,20,6.0,0.6346153846153846,4.0,13.0,1,1,33,52,0
87,20120714,8,0,20,5.0,0.6538461538461539,4.0,13.0,1,2,34,52,0
88,20120715,8,0,20,1.0,0.6415094339622641,4.0,13.5,0,-1,34,53,0
89,20120716,8,0,21,5.0,0.6296296296296297,5.0,14.5,1,-2,34,54,0
90,20120717,8,0,21,2.0,0.6481481481481481,4.0,14.0,1,1,35,54,0
91,20120718,8,0,21,6.0,0.6363636363636364,5.0,15.0,0,-1,35,55,0
92,20120720,8,1,22,5.0,0.625,5.0,16.0,1,-2,35,56,0
93,20120721,8,1,22,8.0,0.6140350877192983,5.0,16.5,1,-3,35,57,0
94,20120722,8,1,22,2.0,0.631578947368421,5.0,16.5,0,1,36,57,0
95,20120723,8,1,0,3.0,0.6206896551724138,5.0,16.5,1,-1,36,58,0
96,20120724,8,1,0,2.0,0.6101694915254238,5.0,17.5,1,-2,36,59,0
97,20120725,8,1,0,4.0,0.6,5.0,18.5,1,-3,36,60,0
98,20120727,8,0,6,0.0,0.6166666666666667,5.0,17.5,1,1,37,60,0
99,20120728,8,0,6,7.0,0.6065573770491803,5.0,17.5,1,-1,37,61,0
100,20120729,8,0,6,2.0,0.5967741935483871,5.0,17.5,0,-2,37,62,0
101,20120731,8,0,25,6.0,0.5873015873015873,5.0,17.5,1,-3,37,63,0
102,20120801,8,0,25,6.0,0.578125,5.0,18.0,1,-4,37,64,0
103,20120802,8,0,25,8.0,0.5692307692307692,5.0,18.0,1,-5,37,65,0
104,20120803,8,0,24,4.0,0.5846153846153846,5.0,17.0,1,1,38,65,0
105,20120804,8,0,24,6.0,0.5757575757575758,5.0,18.0,1,-1,38,66,0
106,20120805,8,0,24,3.0,0.5671641791044776,5.0,19.0,0,-2,38,67,0
107,20120806,8,1,13,2.0,0.5588235294117647,5.0,20.0,1,-3,38,68,0
108,20120807,8,1,13,3.0,0.5735294117647058,5.0,19.0,1,1,39,68,0
109,20120808,8,1,13,4.0,0.5882352941176471,5.0,19.0,1,2,40,68,0
110,20120810,8,1,24,3.0,0.5797101449275363,5.0,20.0,1,-1,40,69,0
111,20120811,8,1,24,3.0,0.5942028985507246,5.0,18.5,0,1,41,69,0
112,20120812,8,1,24,6.0,0.5857142857142857,5.0,19.5,0,-1,41,70,0
113,20120813,8,0,15,9.0,0.5774647887323944,5.0,20.5,1,-2,41,71,0
114,20120814,8,0,15,8.0,0.5915492957746479,5.0,19.5,1,1,42,71,0
115,20120815,8,0,15,7.0,0.6056338028169014,5.0,19.5,0,2,43,71,0
116,20120816,8,0,14,5.0,0.6197183098591549,5.0,19.5,1,3,44,71,0
117,20120817,8,0,14,5.0,0.6338028169014085,5.0,18.5,1,4,45,71,0
118,20120818,8,0,14,5.0,0.625,5.0,19.0,1,-1,45,72,0
119,20120819,8,0,14,3.0,0.6164383561643836,5.0,20.0,0,-2,45,73,0
120,20120820,8,1,17,3.0,0.6301369863013698,5.0,19.5,1,1,46,73,0
121,20120821,8,1,17,6.0,0.6438356164383562,5.0,19.0,1,2,47,73,0
122,20120822,8,1,17,5.0,0.6575342465753424,5.0,19.0,1,3,48,73,0
123,20120823,8,1,17,1.0,0.6712328767123288,5.0,19.0,0,4,49,73,0
124,20120824,8,1,4,3.0,0.684931506849315,5.0,19.0,0,5,50,73,0
125,20120825,8,1,4,4.0,0.6756756756756757,5.0,20.0,0,-1,50,74,0
126,20120826,8,1,4,0.0,0.6891891891891891,5.0,19.0,0,1,51,74,0
127,20120827,8,0,13,10.0,0.68,5.0,19.0,1,-1,51,75,0
128,20120828,8,0,13,8.0,0.6933333333333334,5.0,18.5,1,1,52,75,0
129,20120829,8,0,13,8.0,0.7066666666666667,5.0,18.5,0,2,53,75,0
130,20120831,8,0,22,4.0,0.6973684210526315,5.0,19.5,1,-1,53,76,0
131,20120901,8,0,22,9.0,0.6883116883116883,5.0,20.0,1,-2,53,77,0
132,20120902,8,0,22,11.0,0.7012987012987013,5.0,20.0,0,1,54,77,0
133,20120903,8,1,1,1.0,0.7142857142857143,5.0,20.0,0,2,55,77,0
134,20120904,8,1,1,6.0,0.7051282051282052,5.0,21.0,1,-1,55,78,0
135,20120905,8,1,1,0.0,0.717948717948718,5.0,20.0,1,1,56,78,0
136,20120906,8,1,1,0.0,0.7088607594936709,5.0,20.0,0,-1,56,79,0
137,20120907,8,1,20,2.0,0.7,5.0,20.5,1,-2,56,80,0
138,20120909,8,1,20,2.0,0.691358024691358,5.0,21.5,0,-3,56,81,1
139,20120909,8,1,20,4.0,0.6829268292682927,5.0,22.5,1,-4,56,82,1
140,20120910,8,0,24,6.0,0.6746987951807228,5.0,22.5,1,-5,56,83,0
141,20120911,8,0,24,8.0,0.6867469879518072,5.0,21.5,1,1,57,83,0
142,20120912,8,0,24,3.0,0.6785714285714286,5.0,22.5,1,-1,57,84,0
143,20120914,8,1,22,7.0,0.6705882352941176,5.0,23.5,1,-2,57,85,0
144,20120915,8,1,22,3.0,0.6823529411764706,5.0,23.5,1,1,58,85,0
145,20120916,8,1,22,11.0,0.6744186046511628,5.0,24.5,0,-1,58,86,0
146,20120917,8,1,24,1.0,0.6666666666666666,5.0,24.5,1,-2,58,87,0
147,20120918,8,1,24,3.0,0.6590909090909091,5.0,25.5,1,-3,58,88,0
148,20120919,8,1,24,1.0,0.651685393258427,5.0,26.5,1,-4,58,89,0
149,20120920,8,1,24,2.0,0.6444444444444445,5.0,27.5,0,-5,58,90,0
150,20120921,8,0,0,5.0,0.6373626373626373,5.0,28.5,1,-6,58,91,0
151,20120922,8,0,0,7.0,0.6304347826086957,5.0,29.5,1,-7,58,92,0
152,20120923,8,0,0,7.0,0.6236559139784946,5.0,30.5,0,-8,58,93,0
153,20120924,8,0,0,4.0,0.6170212765957447,5.0,30.5,1,-9,58,94,0
154,20120925,8,0,4,10.0,0.6276595744680851,5.0,30.0,1,1,59,94,0
155,20120926,8,0,4,6.0,0.6382978723404256,5.0,29.0,1,2,60,94,0
156,20120927,8,0,4,7.0,0.648936170212766,5.0,29.0,0,3,61,94,0
157,20120928,8,1,13,0.0,0.6595744680851063,5.0,29.0,1,4,62,94,0
158,20120929,8,1,13,0.0,0.6526315789473685,5.0,30.0,1,-1,62,95,0
159,20120930,8,1,13,1.0,0.6458333333333334,5.0,30.0,0,-2,62,96,0
160,20121001,8,1,0,7.0,0.6391752577319587,5.0,31.0,1,-3,62,97,0
161,20121002,8,1,0,3.0,0.6494845360824743,5.0,30.0,1,1,63,97,0
162,20121003,8,1,0,2.0,0.6428571428571429,5.0,31.0,0,-1,63,98,0
1,20130401,8,1,15,4.0,0,1.0,0,0,0,0,0,0
2,20130402,8,1,15,8.0,0.0,3.0,1.0,1,-1,0,1,0
3,20130403,8,1,15,7.0,1.0,1.0,0,1,1,1,1,0
4,20130405,8,0,22,5.0,2.0,1.0,0,0,2,2,1,0
5,20130406,8,0,22,6.0,3.0,1.0,0,1,3,3,1,0
6,20130407,8,0,22,9.0,4.0,1.0,0,0,4,4,1,0
7,20130408,8,1,24,2.0,5.0,1.0,0,1,5,5,1,0
8,20130409,8,1,24,6.0,2.5,1.0,0,1,-1,5,2,0
9,20130410,8,1,24,0.0,1.6666666666666667,1.0,0,0,-2,5,3,0
10,20130412,8,1,22,7.0,1.25,4.0,1.0,1,-3,5,4,0
11,20130413,8,1,22,9.0,1.5,3.0,1.0,1,1,6,4,0
12,20130414,8,1,22,2.0,1.75,2.0,0.5,0,2,7,4,0
13,20130416,8,0,17,8.0,2.0,2.0,0.5,0,3,8,4,1
14,20130416,8,0,17,9.0,2.25,1.0,-1.0,1,4,9,4,1
15,20130418,8,0,17,11.0,2.5,1.0,-1.0,0,5,10,4,0
16,20130419,8,0,0,3.0,2.75,1.0,-2.0,1,6,11,4,0
17,20130420,8,0,0,4.0,3.0,1.0,-2.5,1,7,12,4,0
18,20130421,8,0,0,4.0,3.25,1.0,-2.5,0,8,13,4,0
19,20130423,8,0,1,3.0,2.6,1.0,-1.5,0,-1,13,5,1
20,20130423,8,0,1,2.0,2.1666666666666665,1.0,-0.5,1,-2,13,6,1
21,20130424,8,0,1,6.0,1.8571428571428572,1.0,-0.5,0,-3,13,7,0
22,20130425,8,1,0,2.0,2.0,1.0,-1.5,1,1,14,7,0
23,20130426,8,1,0,6.0,1.75,1.0,-1.0,1,-1,14,8,0
24,20130427,8,1,0,2.0,1.875,1.0,-2.0,1,1,15,8,0
25,20130428,8,1,0,2.0,1.6666666666666667,1.0,-1.0,0,-1,15,9,0
26,20130429,8,1,13,12.0,1.5,1.0,0,1,-2,15,10,0
27,20130430,8,1,13,2.0,1.6,1.0,-1.0,1,1,16,10,0
28,20130501,8,1,13,7.0,1.4545454545454546,1.0,-1.0,1,-1,16,11,0
29,20130503,8,0,26,4.0,1.5454545454545454,1.0,-1.0,1,1,17,11,0
30,20130504,8,0,26,9.0,1.4166666666666667,1.0,0,1,-1,17,12,0
31,20130505,8,0,26,3.0,1.5,1.0,0,0,1,18,12,0
32,20130507,8,0,18,2.0,1.3846153846153846,2.0,1.0,1,-1,18,13,0
33,20130508,8,0,18,2.0,1.4615384615384615,1.0,-0.5,1,1,19,13,0
34,20130509,8,0,18,1.0,1.3571428571428572,2.0,0.5,0,-1,19,14,0
35,20130510,8,1,25,0.0,1.2666666666666666,3.0,0.5,1,-2,19,15,0
36,20130511,8,1,25,0.0,1.1875,3.0,1.5,0,-3,19,16,0
37,20130512,8,1,25,8.0,1.1176470588235294,3.0,2.5,0,-4,19,17,0
38,20130513,8,1,4,1.0,1.1764705882352942,3.0,2.5,1,1,20,17,0
39,20130514,8,1,4,9.0,1.1111111111111112,3.0,3.0,1,-1,20,18,0
40,20130515,8,1,4,3.0,1.1666666666666667,3.0,2.0,1,1,21,18,0
41,20130516,8,0,24,6.0,1.105263157894737,3.0,2.0,1,-1,21,19,0
42,20130517,8,0,24,10.0,1.05,3.0,3.0,1,-2,21,20,0
43,20130518,8,0,24,10.0,1.1,3.0,2.0,1,1,22,20,0
44,20130519,8,0,24,5.0,1.15,3.0,2.0,0,2,23,20,0
45,20130520,8,0,0,1.0,1.2,2.0,1.0,1,3,24,20,0
46,20130521,8,0,0,5.0,1.1428571428571428,3.0,2.0,1,-1,24,21,0
47,20130522,8,0,0,4.0,1.1904761904761905,3.0,1.0,0,1,25,21,0
48,20130524,8,1,24,5.0,1.2380952380952381,1.0,0,1,2,26,21,0
49,20130525,8,1,24,5.0,1.2857142857142858,1.0,0,0,3,27,21,0
50,20130526,8,1,24,3.0,1.2272727272727273,1.0,0,0,-1,27,22,0
51,20130527,8,1,10,2.0,1.173913043478261,3.0,1.0,0,-2,27,23,0
52,20130528,8,1,10,2.0,1.125,3.0,2.5,0,-3,27,24,0
53,20130529,8,0,10,3.0,1.1666666666666667,2.0,2.0,1,1,28,24,0
54,20130530,8,0,10,5.0,1.12,2.0,2.5,1,-1,28,25,0
55,20130531,8,0,13,5.0,1.0769230769230769,3.0,2.5,1,-2,28,26,0
56,20130601,8,0,13,7.0,1.037037037037037,3.0,2.5,0,-3,28,27,0
57,20130602,8,0,13,7.0,1.0740740740740742,2.0,2.5,0,1,29,27,0
58,20130603,8,1,6,0.0,1.1111111111111112,2.0,2.5,1,2,30,27,0
59,20130604,8,1,6,5.0,1.0714285714285714,3.0,2.5,1,-1,30,28,0
60,20130605,8,1,6,12.0,1.1071428571428572,3.0,2.5,1,1,31,28,0
61,20130606,8,0,22,5.0,1.1428571428571428,2.0,2.5,1,2,32,28,0
62,20130607,8,0,22,10.0,1.103448275862069,2.0,2.5,1,-1,32,29,0
63,20130608,8,0,22,2.0,1.1379310344827587,2.0,2.5,1,1,33,29,0
64,20130609,8,0,22,8.0,1.1,2.0,2.5,0,-1,33,30,0
65,20130611,8,0,29,8.0,1.1333333333333333,2.0,1.5,1,1,34,30,0
66,20130612,8,0,29,1.0,1.1666666666666667,2.0,1.0,1,2,35,30,0
67,20130613,8,0,29,4.0,1.1290322580645162,2.0,2.0,0,-1,35,31,0
68,20130614,8,0,20,7.0,1.09375,2.0,2.5,1,-2,35,32,0
69,20130615,8,0,20,10.0,1.0606060606060606,3.0,2.5,0,-3,35,33,0
70,20130616,8,0,20,5.0,1.0909090909090908,2.0,1.5,0,1,36,33,0
71,20130617,8,1,28,0.0,1.121212121212121,2.0,0.5,1,2,37,33,0
72,20130618,8,1,28,3.0,1.088235294117647,2.0,0.5,1,-1,37,34,0
73,20130619,8,1,28,2.0,1.0571428571428572,2.0,1.5,1,-2,37,35,0
74,20130620,8,1,29,1.0,1.0277777777777777,3.0,2.5,1,-3,37,36,0
75,20130621,8,1,29,1.0,1.0,4.0,3.0,1,-4,37,37,0
76,20130622,8,1,29,7.0,0.9736842105263158,4.0,4.0,0,-5,37,38,0
77,20130623,8,1,29,7.0,1.0,4.0,4.0,0,1,38,38,0
78,20130625,8,1,3,4.0,1.0263157894736843,2.0,3.0,1,2,39,38,0
79,20130626,8,1,3,3.0,1.0,2.0,3.0,0,-1,39,39,0
80,20130627,8,0,17,2.0,0.975,2.0,3.0,0,-2,39,40,0
81,20130628,8,0,24,4.0,0.9512195121951219,3.0,4.0,1,-3,39,41,0
82,20130629,8,0,24,2.0,0.975609756097561,3.0,3.0,0,1,40,41,0
83,20130630,8,0,24,2.0,1.0,2.0,2.0,0,2,41,41,0
84,20130702,8,0,13,0.0,0.9761904761904762,2.0,2.0,1,-1,41,42,0
85,20130703,8,0,13,8.0,0.9534883720930233,2.0,1.5,1,-2,41,43,0
86,20130704,8,0,13,9.0,0.9318181818181818,2.0,2.5,1,-3,41,44,0
87,20130705,8,1,0,0.0,0.9545454545454546,2.0,2.5,1,1,42,44,0
88,20130706,8,1,0,1.0,0.9333333333333333,2.0,3.5,1,-1,42,45,0
89,20130707,8,1,0,1.0,0.9130434782608695,2.0,4.5,0,-2,42,46,0
90,20130708,8,1,22,4.0,0.8936170212765957,3.0,5.5,1,-3,42,47,0
91,20130709,8,1,22,1.0,0.9148936170212766,3.0,4.5,1,1,43,47,0
92,20130710,8,1,22,5.0,0.8958333333333334,3.0,4.5,1,-1,43,48,0
93,20130711,8,1,13,1.0,0.9166666666666666,3.0,3.5,1,1,44,48,0
94,20130712,8,1,13,3.0,0.8979591836734694,3.0,4.5,1,-1,44,49,0
95,20130713,8,1,13,0.0,0.9183673469387755,3.0,4.5,0,1,45,49,0
96,20130714,8,1,13,3.0,0.9,3.0,5.5,0,-1,45,50,0
97,20130719,8,0,4,1.0,0.92,3.0,4.5,1,1,46,50,0
98,20130720,8,0,4,9.0,0.9019607843137255,3.0,4.5,1,-1,46,51,0
99,20130721,8,0,4,4.0,0.9215686274509803,3.0,3.5,0,1,47,51,0
100,20130722,8,0,14,1.0,0.9411764705882353,3.0,3.5,1,2,48,51,0
101,20130723,8,0,14,2.0,0.9230769230769231,3.0,4.0,1,-1,48,52,0
102,20130724,8,0,14,2.0,0.9056603773584906,3.0,5.0,1,-2,48,53,0
103,20130725,8,0,14,3.0,0.9245283018867925,3.0,5.0,0,1,49,53,0
104,20130726,8,0,15,8.0,0.9074074074074074,3.0,5.0,1,-1,49,54,0
105,20130727,8,0,15,5.0,0.9259259259259259,3.0,5.0,1,1,50,54,0
106,20130728,8,0,15,6.0,0.9090909090909091,3.0,6.0,0,-1,50,55,0
107,20130729,8,1,1,8.0,0.9272727272727272,3.0,6.0,1,1,51,55,0
108,20130730,8,1,1,3.0,0.9107142857142857,3.0,6.5,1,-1,51,56,0
109,20130731,8,1,1,0.0,0.8947368421052632,3.0,7.5,1,-2,51,57,0
110,20130801,8,1,1,2.0,0.8793103448275862,3.0,7.5,1,-3,51,58,0
111,20130802,8,1,21,4.0,0.864406779661017,3.0,8.5,1,-4,51,59,0
112,20130803,8,1,21,2.0,0.8813559322033898,3.0,8.5,1,1,52,59,0
113,20130804,8,1,21,1.0,0.8666666666666667,3.0,9.5,0,-1,52,60,0
114,20130806,8,1,17,2.0,0.8524590163934426,4.0,10.5,1,-2,52,61,0
115,20130807,8,1,17,0.0,0.8387096774193549,4.0,11.0,1,-3,52,62,0
116,20130808,8,1,17,1.0,0.8253968253968254,4.0,12.0,0,-4,52,63,0
117,20130809,8,0,21,10.0,0.8125,4.0,13.0,1,-5,52,64,0
118,20130810,8,0,21,6.0,0.828125,3.0,13.0,1,1,53,64,0
119,20130811,8,0,21,3.0,0.84375,3.0,13.0,0,2,54,64,0
120,20130812,8,0,22,14.0,0.859375,3.0,13.0,1,3,55,64,0
121,20130813,8,0,22,5.0,0.875,3.0,13.0,1,4,56,64,0
122,20130814,8,0,22,4.0,0.8615384615384616,3.0,14.0,0,-1,56,65,0
123,20130816,8,1,2,6.0,0.8769230769230769,3.0,14.0,1,1,57,65,0
124,20130817,8,1,2,4.0,0.8923076923076924,3.0,14.0,1,2,58,65,0
125,20130818,8,1,2,2.0,0.8787878787878788,3.0,15.0,0,-1,58,66,0
126,20130819,8,1,20,4.0,0.8656716417910447,3.0,15.0,1,-2,58,67,0
127,20130820,8,1,20,5.0,0.8529411764705882,3.0,15.0,1,-3,58,68,0
128,20130821,8,1,20,3.0,0.8676470588235294,3.0,15.0,1,1,59,68,0
129,20130822,8,1,20,4.0,0.855072463768116,3.0,16.0,1,-1,59,69,0
130,20130823,8,1,14,3.0,0.8428571428571429,3.0,17.0,1,-2,59,70,0
131,20130824,8,1,14,0.0,0.8571428571428571,3.0,17.0,1,1,60,70,0
132,20130825,8,1,14,4.0,0.8450704225352113,3.0,17.0,0,-1,60,71,0
133,20130826,8,0,24,6.0,0.8591549295774648,3.0,16.0,1,1,61,71,0
134,20130827,8,0,24,3.0,0.8732394366197183,3.0,16.0,1,2,62,71,0
135,20130828,8,0,24,5.0,0.8611111111111112,3.0,16.0,1,-1,62,72,0
136,20130830,8,0,6,9.0,0.875,3.0,16.0,1,1,63,72,0
137,20130831,8,0,6,3.0,0.8888888888888888,3.0,16.0,1,2,64,72,0
138,20130901,8,0,6,7.0,0.8767123287671232,3.0,17.0,0,-1,64,73,0
139,20130902,8,0,13,8.0,0.8904109589041096,3.0,17.0,0,1,65,73,0
140,20130903,8,0,13,4.0,0.8783783783783784,3.0,18.0,1,-1,65,74,0
141,20130904,8,0,13,7.0,0.8666666666666667,3.0,19.0,1,-2,65,75,0
142,20130906,8,1,22,3.0,0.88,3.0,18.0,1,1,66,75,0
143,20130907,8,1,22,1.0,0.868421052631579,3.0,18.0,1,-1,66,76,0
144,20130908,8,1,22,2.0,0.8571428571428571,3.0,18.0,0,-2,66,77,0
145,20130909,8,1,24,2.0,0.8461538461538461,3.0,18.0,1,-3,66,78,0
146,20130910,8,1,24,9.0,0.8354430379746836,4.0,19.0,1,-4,66,79,0
147,20130911,8,1,24,3.0,0.8481012658227848,4.0,19.0,0,1,67,79,0
148,20130913,8,1,0,7.0,0.8375,4.0,19.0,1,-1,67,80,0
149,20130914,8,1,0,2.0,0.85,3.0,18.5,1,1,68,80,0
150,20130915,8,1,0,2.0,0.8395061728395061,3.0,18.5,0,-1,68,81,0
151,20130916,8,0,25,6.0,0.8292682926829268,5.0,18.5,1,-2,68,82,0
152,20130917,8,0,25,4.0,0.8414634146341463,5.0,17.5,1,1,69,82,0
153,20130918,8,0,25,3.0,0.8313253012048193,5.0,18.5,1,-1,69,83,0
154,20130919,8,0,25,7.0,0.8214285714285714,5.0,18.5,0,-2,69,84,0
155,20130920,8,0,0,9.0,0.8333333333333334,5.0,18.5,1,1,70,84,0
156,20130921,8,0,0,2.0,0.8452380952380952,5.0,17.5,1,2,71,84,0
157,20130922,8,0,0,9.0,0.8352941176470589,5.0,18.5,0,-1,71,85,0
158,20130924,8,0,3,8.0,0.8255813953488372,5.0,19.5,1,-2,71,86,0
159,20130925,8,0,3,5.0,0.8372093023255814,5.0,19.5,1,1,72,86,0
160,20130927,8,1,13,0.0,0.8275862068965517,5.0,19.5,1,-1,72,87,0
161,20130928,8,1,13,1.0,0.8181818181818182,5.0,20.0,1,-2,72,88,0
162,20130929,8,1,13,2.0,0.8295454545454546,5.0,19.0,0,1,73,88,0
1,20140331,8,1,14,1.0,0,1.0,0,1,0,0,0,0
2,20140401,8,1,14,3.0,0.0,4.0,1.0,1,-1,0,1,0
3,20140402,8,1,14,6.0,0.0,4.0,2.0,1,-2,0,2,0
