,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
1,"Friday, Apr 6",SFG,@,ARI,4.0,5.0,0-1,4.0,1.5,D,-1
2,"Saturday, Apr 7",SFG,@,ARI,4.0,5.0,0-2,4.0,2.5,D,-2
3,"Sunday, Apr 8",SFG,@,ARI,6.0,7.0,0-3,5.0,3.0,D,-3
4,"Monday, Apr 9",SFG,@,COL,7.0,0.0,1-3,3.0,2.5,D,1
5,"Wednesday, Apr 11",SFG,@,COL,8.0,17.0,1-4,5.0,3.5,N,-1
6,"Thursday, Apr 12",SFG,@,COL,4.0,2.0,2-4,3.0,3.5,D,1
7,"Friday, Apr 13",SFG,Home,PIT,5.0,0.0,3-4,3.0,3.5,D,2
8,"Saturday, Apr 14",SFG,Home,PIT,4.0,3.0,4-4,3.0,3.5,N,3
9,"Sunday, Apr 15",SFG,Home,PIT,1.0,4.0,4-5,3.0,4.5,D,-1
10,"Monday, Apr 16",SFG,Home,PHI,2.0,5.0,4-6,3.0,5.0,N,-2
11,"Tuesday, Apr 17",SFG,Home,PHI,4.0,2.0,5-6,3.0,4.0,N,1
12,"Wednesday, Apr 18",SFG,Home,PHI,1.0,0.0,6-6,3.0,3.0,N,2
13,"Friday, Apr 20",SFG,@,NYM,4.0,3.0,7-6,2.0,3.5,N,3
14,"Saturday, Apr 21",SFG,@,NYM,4.0,5.0,7-7,2.0,4.5,D,-1
15,"Monday, Apr 23 (1)",SFG,@,NYM,6.0,1.0,8-7,2.0,3.5,D,1
16,"Monday, Apr 23 (2)",SFG,@,NYM,7.0,2.0,9-7,2.0,3.5,N,2
17,"Tuesday, Apr 24",SFG,@,CIN,2.0,9.0,9-8,2.0,3.5,N,-1
18,"Wednesday, Apr 25",SFG,@,CIN,2.0,4.0,9-9,2.0,3.5,N,-2
19,"Thursday, Apr 26",SFG,@,CIN,6.0,5.0,10-9,2.0,3.0,D,1
20,"Friday, Apr 27",SFG,Home,SDP,3.0,5.0,10-10,3.0,4.0,N,-1
21,"Saturday, Apr 28",SFG,Home,SDP,2.0,1.0,11-10,2.0,4.0,N,1
22,"Sunday, Apr 29",SFG,Home,SDP,4.0,1.0,12-10,2.0,4.0,D,2
23,"Tuesday, May 1",SFG,Home,MIA,1.0,2.0,12-11,3.0,4.5,N,-1
24,"Wednesday, May 2",SFG,Home,MIA,2.0,3.0,12-12,3.0,4.5,N,-2
25,"Thursday, May 3",SFG,Home,MIA,2.0,3.0,12-13,4.0,5.0,D,-3
26,"Friday, May 4",SFG,Home,MIL,4.0,6.0,12-14,4.0,5.0,N,-4
27,"Saturday, May 5",SFG,Home,MIL,5.0,2.0,13-14,3.0,5.0,D,1
28,"Sunday, May 6",SFG,Home,MIL,4.0,3.0,14-14,2.0,4.0,D,2
29,"Monday, May 7",SFG,@,LAD,1.0,9.0,14-15,2.0,5.0,N,-1
30,"Tuesday, May 8",SFG,@,LAD,2.0,1.0,15-15,2.0,4.0,N,1
31,"Wednesday, May 9",SFG,@,LAD,2.0,6.0,15-16,2.0,5.0,N,-1
32,"Friday, May 11",SFG,@,ARI,1.0,5.0,15-17,2.0,6.0,N,-2
33,"Saturday, May 12",SFG,@,ARI,5.0,2.0,16-17,2.0,6.0,N,1
34,"Sunday, May 13",SFG,@,ARI,7.0,3.0,17-17,2.0,6.0,D,2
35,"Monday, May 14",SFG,Home,COL,3.0,2.0,18-17,2.0,6.0,N,3
36,"Tuesday, May 15",SFG,Home,COL,4.0,5.0,18-18,2.0,6.0,N,-1
37,"Wednesday, May 16",SFG,Home,STL,1.0,4.0,18-19,2.0,6.0,N,-2
38,"Thursday, May 17",SFG,Home,STL,7.0,5.0,19-19,2.0,6.0,D,1
39,"Friday, May 18",SFG,Home,OAK,8.0,6.0,20-19,2.0,6.0,N,2
40,"Saturday, May 19",SFG,Home,OAK,4.0,0.0,21-19,2.0,6.0,D,3
41,"Sunday, May 20",SFG,Home,OAK,2.0,6.0,21-20,2.0,7.0,D,-1
42,"Monday, May 21",SFG,@,MIL,4.0,3.0,22-20,2.0,7.0,N,1
43,"Tuesday, May 22",SFG,@,MIL,6.0,4.0,23-20,2.0,7.0,N,2
44,"Wednesday, May 23",SFG,@,MIL,5.0,8.0,23-21,2.0,7.0,D,-1
45,"Thursday, May 24",SFG,@,MIA,14.0,7.0,24-21,2.0,6.5,N,1
46,"Friday, May 25",SFG,@,MIA,6.0,7.0,24-22,2.0,6.5,N,-1
