,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
118,"Tuesday, Aug 13",CHW,Home,DET,4.0,3.0,46-72,5.0,23.0,N,2
119,"Wednesday, Aug 14",CHW,Home,DET,4.0,6.0,46-73,5.0,24.0,D,-1
120,"Thursday, Aug 15",CHW,@,MIN,3.0,4.0,46-74,5.0,25.0,N,-2
121,"Friday, Aug 16",CHW,@,MIN,5.0,2.0,47-74,5.0,23.5,N,1
122,"Saturday, Aug 17",CHW,@,MIN,8.0,5.0,48-74,5.0,23.5,N,2
123,"Sunday, Aug 18",CHW,@,MIN,5.0,2.0,49-74,5.0,23.5,D,3
124,"Tuesday, Aug 20",CHW,@,KCR,2.0,0.0,50-74,5.0,22.5,N,4
125,"Wednesday, Aug 21",CHW,@,KCR,5.0,2.0,51-74,5.0,22.5,N,5
126,"Thursday, Aug 22",CHW,@,KCR,4.0,3.0,52-74,5.0,21.5,N,6
127,"Friday, Aug 23",CHW,Home,TEX,5.0,11.0,52-75,5.0,22.5,N,-1
128,"Saturday, Aug 24",CHW,Home,TEX,3.0,2.0,53-75,5.0,22.5,N,1
129,"Sunday, Aug 25",CHW,Home,TEX,5.0,2.0,54-75,5.0,22.5,D,2
130,"Monday, Aug 26",CHW,Home,HOU,8.0,10.0,54-76,5.0,22.5,N,-1
131,"Tuesday, Aug 27",CHW,Home,HOU,4.0,3.0,55-76,5.0,21.5,N,1
132,"Wednesday, Aug 28",CHW,Home,HOU,6.0,1.0,56-76,5.0,20.5,N,2
133,"Friday, Aug 30",CHW,@,BOS,3.0,4.0,56-77,5.0,22.0,N,-1
134,"Saturday, Aug 31",CHW,@,BOS,2.0,7.0,56-78,5.0,23.0,N,-2
135,"Sunday, Sep 1",CHW,@,BOS,6.0,7.0,56-79,5.0,23.0,D,-3
136,"Monday, Sep 2",CHW,@,NYY,1.0,9.0,56-80,5.0,24.0,D,-4
137,"Tuesday, Sep 3",CHW,@,NYY,4.0,6.0,56-81,5.0,24.0,N,-5
138,"Wednesday, Sep 4",CHW,@,NYY,5.0,6.0,56-82,5.0,24.0,N,-6
139,"Thursday, Sep 5",CHW,@,BAL,1.0,3.0,56-83,5.0,24.5,N,-7
140,"Friday, Sep 6",CHW,@,BAL,0.0,4.0,56-84,5.0,25.5,N,-8
141,"Saturday, Sep 7",CHW,@,BAL,3.0,4.0,56-85,5.0,25.5,D,-9
142,"Sunday, Sep 8",CHW,@,BAL,4.0,2.0,57-85,5.0,24.5,D,1
143,"Monday, Sep 9",CHW,Home,DET,5.0,1.0,58-85,5.0,23.5,N,2
144,"Tuesday, Sep 10",CHW,Home,DET,1.0,9.0,58-86,5.0,24.5,N,-1
145,"Wednesday, Sep 11",CHW,Home,DET,0.0,1.0,58-87,5.0,25.5,N,-2
146,"Thursday, Sep 12",CHW,Home,CLE,3.0,14.0,58-88,5.0,26.0,N,-3
147,"Friday, Sep 13",CHW,Home,CLE,1.0,3.0,58-89,5.0,27.0,D,-4
148,"Saturday, Sep 14",CHW,Home,CLE,1.0,8.0,58-90,5.0,27.0,N,-5
149,"Sunday, Sep 15",CHW,Home,CLE,1.0,7.0,58-91,5.0,28.0,N,-6
150,"Monday, Sep 16",CHW,Home,MIN,12.0,1.0,59-91,5.0,28.0,N,1
151,"Tuesday, Sep 17",CHW,Home,MIN,4.0,3.0,60-91,5.0,28.0,N,2
152,"Wednesday, Sep 18",CHW,Home,MIN,3.0,4.0,60-92,5.0,28.0,D,-1
153,"Friday, Sep 20",CHW,@,DET,5.0,12.0,60-93,5.0,29.5,N,-2
154,"Saturday, Sep 21",CHW,@,DET,6.0,7.0,60-94,5.0,30.5,N,-3
155,"Sunday, Sep 22",CHW,@,DET,6.0,3.0,61-94,5.0,29.5,D,1
156,"Monday, Sep 23",CHW,Home,TOR,3.0,2.0,62-94,5.0,28.5,N,2
157,"Tuesday, Sep 24",CHW,@,CLE,4.0,5.0,62-95,5.0,29.5,N,-1
158,"Wednesday, Sep 25",CHW,@,CLE,2.0,7.0,62-96,5.0,30.5,N,-2
159,"Thursday, Sep 26",CHW,Home,KCR,2.0,3.0,62-97,5.0,31.0,N,-3
160,"Friday, Sep 27",CHW,Home,KCR,1.0,6.0,62-98,5.0,31.0,N,-4
161,"Saturday, Sep 28",CHW,Home,KCR,6.0,5.0,63-98,5.0,30.0,N,1
162,"Sunday, Sep 29",CHW,Home,KCR,1.0,4.0,63-99,5.0,30.0,D,-1
1,"Monday, Mar 31",CHW,Home,MIN,5.0,3.0,1-0,1.0,Tied,D,1
2,"Wednesday, Apr 2",CHW,Home,MIN,7.0,6.0,2-0,1.0,Tied,D,2
3,"Thursday, Apr 3",CHW,Home,MIN,9.0,10.0,2-1,2.0,0.5,D,-1
4,"Friday, Apr 4",CHW,@,KCR,5.0,7.0,2-2,3.0,1.5,D,-2
5,"Saturday, Apr 5",CHW,@,KCR,3.0,4.0,2-3,4.0,2.5,D,-3
6,"Sunday, Apr 6",CHW,@,KCR,5.0,1.0,3-3,2.0,1.5,D,1
7,"Monday, Apr 7",CHW,@,COL,1.0,8.0,3-4,4.0,2.0,N,-1
8,"Tuesday, Apr 8",CHW,@,COL,15.0,3.0,4-4,3.0,1.0,N,1
9,"Wednesday, Apr 9",CHW,@,COL,4.0,10.0,4-5,4.0,2.0,D,-1
10,"Thursday, Apr 10",CHW,Home,CLE,7.0,3.0,5-5,2.0,1.5,N,1
11,"Friday, Apr 11",CHW,Home,CLE,9.0,6.0,6-5,2.0,0.5,N,2
12,"Saturday, Apr 12",CHW,Home,CLE,6.0,12.0,6-6,2.0,1.5,D,-1
13,"Sunday, Apr 13",CHW,Home,CLE,4.0,3.0,7-6,2.0,0.5,D,1
14,"Tuesday, Apr 15",CHW,Home,BOS,2.0,1.0,8-6,1.0,Tied,N,2
15,"Wednesday, Apr 16",CHW,Home,BOS,4.0,6.0,8-7,1.0,Tied,N,-1
16,"Thursday, Apr 17",CHW,Home,BOS,1.0,3.0,8-8,3.0,1.0,N,-2
17,"Friday, Apr 18",CHW,@,TEX,0.0,12.0,8-9,4.0,1.0,N,-3
18,"Saturday, Apr 19",CHW,@,TEX,3.0,6.0,8-10,4.0,2.0,N,-4
19,"Sunday, Apr 20",CHW,@,TEX,16.0,2.0,9-10,4.0,2.0,D,1
20,"Monday, Apr 21",CHW,@,DET,3.0,1.0,10-10,2.0,1.0,N,2
21,"Tuesday, Apr 22",CHW,@,DET,6.0,8.0,10-11,3.0,2.0,N,-1
22,"Wednesday, Apr 23",CHW,@,DET,6.0,4.0,11-11,2.0,1.0,N,1
23,"Thursday, Apr 24",CHW,@,DET,4.0,7.0,11-12,4.0,2.0,D,-1
24,"Friday, Apr 25",CHW,Home,TBR,9.0,6.0,12-12,2.0,2.0,N,1
25,"Saturday, Apr 26",CHW,Home,TBR,0.0,4.0,12-13,3.0,2.0,N,-1
26,"Sunday, Apr 27",CHW,Home,TBR,9.0,2.0,13-13,3.0,1.5,D,1
27,"Monday, Apr 28",CHW,Home,TBR,7.0,3.0,14-13,2.0,1.0,N,2
28,"Tuesday, Apr 29",CHW,Home,DET,3.0,4.0,14-14,4.0,2.0,N,-1
29,"Wednesday, Apr 30",CHW,Home,DET,1.0,5.0,14-15,4.0,3.0,D,-2
30,"Friday, May 2",CHW,@,CLE,5.0,12.0,14-16,3.0,4.0,N,-3
31,"Saturday, May 3",CHW,@,CLE,0.0,2.0,14-17,4.0,5.0,N,-4
32,"Sunday, May 4",CHW,@,CLE,4.0,3.0,15-17,3.0,5.0,D,1
33,"Monday, May 5",CHW,@,CHC,3.0,1.0,16-17,3.0,5.0,N,2
34,"Tuesday, May 6",CHW,@,CHC,5.0,1.0,17-17,2.0,5.0,N,3
35,"Wednesday, May 7",CHW,Home,CHC,8.0,3.0,18-17,2.0,5.0,N,4
36,"Thursday, May 8",CHW,Home,CHC,5.0,12.0,18-18,2.0,5.0,N,-1
37,"Friday, May 9",CHW,Home,ARI,9.0,3.0,19-18,2.0,4.0,N,1
38,"Saturday, May 10",CHW,Home,ARI,3.0,4.0,19-19,2.0,5.0,N,-1
39,"Sunday, May 11",CHW,Home,ARI,1.0,5.0,19-20,2.0,5.0,D,-2
40,"Monday, May 12",CHW,@,OAK,4.0,5.0,19-21,3.0,6.0,N,-3
41,"Tuesday, May 13",CHW,@,OAK,0.0,11.0,19-22,4.0,7.0,N,-4
42,"Wednesday, May 14",CHW,@,OAK,4.0,2.0,20-22,3.0,7.0,D,1
43,"Friday, May 16",CHW,@,HOU,7.0,2.0,21-22,3.0,7.0,N,2
44,"Saturday, May 17",CHW,@,HOU,5.0,6.0,21-23,4.0,8.0,D,-1
45,"Sunday, May 18",CHW,@,HOU,2.0,8.0,21-24,4.0,9.0,D,-2
46,"Monday, May 19",CHW,@,KCR,7.0,6.0,22-24,4.0,8.0,N,1
47,"Tuesday, May 20",CHW,@,KCR,7.0,6.0,23-24,3.0,7.0,N,2
48,"Wednesday, May 21",CHW,@,KCR,1.0,3.0,23-25,4.0,7.0,N,-1
49,"Thursday, May 22",CHW,Home,NYY,3.0,2.0,24-25,4.0,6.0,N,1
50,"Friday, May 23",CHW,Home,NYY,6.0,5.0,25-25,3.0,6.0,N,2
51,"Saturday, May 24",CHW,Home,NYY,3.0,4.0,25-26,4.0,6.0,D,-1
52,"Sunday, May 25",CHW,Home,NYY,1.0,7.0,25-27,4.0,6.0,D,-2
53,"Monday, May 26",CHW,Home,CLE,6.0,2.0,26-27,2.0,5.0,D,1
54,"Tuesday, May 27",CHW,Home,CLE,2.0,1.0,27-27,2.0,5.0,N,2
55,"Wednesday, May 28",CHW,Home,CLE,3.0,2.0,28-27,2.0,4.0,N,3
56,"Friday, May 30",CHW,Home,SDP,1.0,4.0,28-28,2.0,5.5,N,-1
57,"Saturday, May 31",CHW,Home,SDP,2.0,4.0,28-29,2.0,5.5,D,-2
58,"Sunday, Jun 1",CHW,Home,SDP,4.0,1.0,29-29,2.0,4.5,D,1
59,"Monday, Jun 2",CHW,@,LAD,2.0,5.0,29-30,2.0,5.0,N,-1
60,"Tuesday, Jun 3",CHW,@,LAD,4.0,1.0,30-30,2.0,4.0,N,1
61,"Wednesday, Jun 4",CHW,@,LAD,2.0,1.0,31-30,2.0,3.0,N,2
62,"Friday, Jun 6",CHW,@,LAA,4.0,8.0,31-31,2.0,3.5,N,-1
63,"Saturday, Jun 7",CHW,@,LAA,5.0,6.0,31-32,3.0,4.5,N,-2
64,"Sunday, Jun 8",CHW,@,LAA,2.0,4.0,31-33,4.0,4.5,D,-3
65,"Monday, Jun 9",CHW,Home,DET,6.0,5.0,32-33,3.0,3.5,N,1
66,"Wednesday, Jun 11",CHW,Home,DET,8.0,2.0,33-33,3.0,2.5,N,2
67,"Thursday, Jun 12",CHW,Home,DET,0.0,4.0,33-34,3.0,3.5,N,-1
68,"Friday, Jun 13",CHW,Home,KCR,2.0,7.0,33-35,4.0,3.5,N,-2
69,"Saturday, Jun 14",CHW,Home,KCR,1.0,9.0,33-36,5.0,4.5,D,-3
70,"Sunday, Jun 15",CHW,Home,KCR,3.0,6.0,33-37,5.0,5.5,D,-4
71,"Tuesday, Jun 17",CHW,Home,SFG,8.0,2.0,34-37,4.0,4.5,N,1
72,"Wednesday, Jun 18",CHW,Home,SFG,7.0,6.0,35-37,4.0,4.5,D,2
73,"Thursday, Jun 19",CHW,@,MIN,2.0,4.0,35-38,4.0,4.5,N,-1
74,"Friday, Jun 20",CHW,@,MIN,4.0,5.0,35-39,4.0,5.0,N,-2
75,"Saturday, Jun 21",CHW,@,MIN,3.0,4.0,35-40,5.0,6.0,D,-3
76,"Sunday, Jun 22",CHW,@,MIN,5.0,6.0,35-41,5.0,7.0,D,-4
77,"Monday, Jun 23",CHW,@,BAL,4.0,6.0,35-42,5.0,7.5,N,-5
78,"Tuesday, Jun 24",CHW,@,BAL,4.0,2.0,36-42,5.0,7.5,N,1
79,"Wednesday, Jun 25",CHW,@,BAL,4.0,5.0,36-43,5.0,8.5,N,-1
80,"Thursday, Jun 26",CHW,@,TOR,0.0,7.0,36-44,5.0,9.5,N,-2
81,"Friday, Jun 27",CHW,@,TOR,5.0,4.0,37-44,5.0,8.5,N,1
82,"Saturday, Jun 28",CHW,@,TOR,4.0,3.0,38-44,4.0,8.5,D,2
83,"Sunday, Jun 29",CHW,@,TOR,4.0,0.0,39-44,4.0,7.5,D,3
84,"Tuesday, Jul 1 (1)",CHW,Home,LAA,4.0,8.0,39-45,5.0,9.5,D,-1
85,"Tuesday, Jul 1 (2)",CHW,Home,LAA,5.0,7.0,39-46,5.0,9.5,N,-2
86,"Wednesday, Jul 2",CHW,Home,LAA,3.0,2.0,40-46,4.0,9.5,N,1
87,"Friday, Jul 4",CHW,Home,SEA,7.0,1.0,41-46,4.0,9.0,N,2
88,"Saturday, Jul 5",CHW,Home,SEA,2.0,3.0,41-47,4.0,9.0,D,-1
89,"Sunday, Jul 6",CHW,Home,SEA,1.0,0.0,42-47,4.0,8.0,D,1
90,"Monday, Jul 7",CHW,@,BOS,4.0,0.0,43-47,4.0,7.5,N,2
91,"Tuesday, Jul 8",CHW,@,BOS,8.0,3.0,44-47,4.0,7.5,N,3
92,"Wednesday, Jul 9",CHW,@,BOS,4.0,5.0,44-48,4.0,8.5,N,-1
93,"Thursday, Jul 10",CHW,@,BOS,3.0,4.0,44-49,4.0,9.5,D,-2
94,"Friday, Jul 11",CHW,@,CLE,4.0,7.0,44-50,4.0,10.5,N,-3
95,"Saturday, Jul 12",CHW,@,CLE,6.0,2.0,45-50,4.0,10.5,D,1
96,"Sunday, Jul 13",CHW,@,CLE,2.0,3.0,45-51,4.0,10.5,D,-1
97,"Friday, Jul 18",CHW,Home,HOU,3.0,2.0,46-51,4.0,9.5,N,1
98,"Saturday, Jul 19",CHW,Home,HOU,4.0,3.0,47-51,4.0,8.0,N,2
99,"Sunday, Jul 20",CHW,Home,HOU,7.0,11.0,47-52,4.0,9.0,D,-1
100,"Monday, Jul 21",CHW,Home,KCR,3.0,1.0,48-52,4.0,9.0,N,1
101,"Tuesday, Jul 22",CHW,Home,KCR,1.0,7.0,48-53,4.0,9.0,N,-1
102,"Wednesday, Jul 23",CHW,Home,KCR,1.0,2.0,48-54,4.0,10.0,D,-2
103,"Thursday, Jul 24",CHW,@,MIN,5.0,2.0,49-54,4.0,10.0,N,1
104,"Friday, Jul 25",CHW,@,MIN,9.0,5.0,50-54,4.0,9.0,N,2
105,"Saturday, Jul 26",CHW,@,MIN,7.0,0.0,51-54,4.0,8.0,N,3
106,"Sunday, Jul 27",CHW,@,MIN,3.0,4.0,51-55,4.0,8.0,D,-1
107,"Tuesday, Jul 29",CHW,@,DET,11.0,4.0,52-55,4.0,7.0,N,1
108,"Wednesday, Jul 30",CHW,@,DET,2.0,7.0,52-56,4.0,8.0,N,-1
109,"Thursday, Jul 31",CHW,@,DET,7.0,4.0,53-56,4.0,7.0,D,1
110,"Friday, Aug 1",CHW,Home,MIN,10.0,8.0,54-56,4.0,7.0,N,2
111,"Saturday, Aug 2",CHW,Home,MIN,6.0,8.0,54-57,4.0,8.0,N,-1
112,"Sunday, Aug 3",CHW,Home,MIN,3.0,16.0,54-58,4.0,9.0,D,-2
113,"Monday, Aug 4",CHW,Home,TEX,5.0,3.0,55-58,4.0,8.0,N,1
114,"Tuesday, Aug 5",CHW,Home,TEX,0.0,16.0,55-59,4.0,9.0,N,-1
115,"Wednesday, Aug 6",CHW,Home,TEX,1.0,3.0,55-60,4.0,9.0,D,-2
116,"Thursday, Aug 7",CHW,@,SEA,3.0,13.0,55-61,4.0,9.0,N,-3
117,"Friday, Aug 8",CHW,@,SEA,1.0,4.0,55-62,4.0,10.0,N,-4
118,"Saturday, Aug 9",CHW,@,SEA,2.0,1.0,56-62,4.0,9.0,N,1
119,"Sunday, Aug 10",CHW,@,SEA,2.0,4.0,56-63,4.0,9.0,D,-1
120,"Tuesday, Aug 12",CHW,@,SFG,3.0,2.0,57-63,4.0,8.0,N,1
121,"Wednesday, Aug 13",CHW,@,SFG,1.0,7.0,57-64,4.0,9.0,D,-1
122,"Friday, Aug 15",CHW,Home,TOR,11.0,5.0,58-64,4.0,9.5,N,1
123,"Saturday, Aug 16",CHW,Home,TOR,3.0,6.0,58-65,4.0,9.5,N,-1
124,"Sunday, Aug 17",CHW,Home,TOR,7.0,5.0,59-65,4.0,9.5,D,1
125,"Monday, Aug 18",CHW,Home,BAL,2.0,8.0,59-66,4.0,10.5,N,-1
126,"Tuesday, Aug 19",CHW,Home,BAL,1.0,5.0,59-67,4.0,11.5,N,-2
127,"Wednesday, Aug 20",CHW,Home,BAL,3.0,4.0,59-68,4.0,11.5,N,-3
128,"Friday, Aug 22",CHW,@,NYY,3.0,4.0,59-69,4.0,12.5,N,-4
129,"Saturday, Aug 23",CHW,@,NYY,3.0,5.0,59-70,4.0,13.5,D,-5
130,"Sunday, Aug 24",CHW,@,NYY,4.0,7.0,59-71,4.0,13.5,D,-6
131,"Tuesday, Aug 26",CHW,Home,CLE,6.0,8.0,59-72,4.0,14.0,N,-7
132,"Wednesday, Aug 27",CHW,Home,CLE,3.0,2.0,60-72,4.0,14.0,N,1
133,"Thursday, Aug 28",CHW,Home,CLE,2.0,3.0,60-73,4.0,14.0,N,-1
134,"Friday, Aug 29",CHW,Home,DET,1.0,7.0,60-74,4.0,14.0,N,-2
135,"Saturday, Aug 30 (1)",CHW,Home,DET,6.0,3.0,61-74,4.0,13.5,D,1
136,"Saturday, Aug 30 (2)",CHW,Home,DET,4.0,8.0,61-75,4.0,13.5,N,-1
137,"Sunday, Aug 31",CHW,Home,DET,6.0,2.0,62-75,4.0,12.5,D,1
138,"Tuesday, Sep 2",CHW,@,MIN,6.0,3.0,63-75,4.0,13.0,N,2
139,"Wednesday, Sep 3",CHW,@,MIN,4.0,11.0,63-76,4.0,14.0,N,-1
140,"Friday, Sep 5",CHW,@,CLE,1.0,2.0,63-77,4.0,15.0,N,-2
141,"Saturday, Sep 6",CHW,@,CLE,1.0,3.0,63-78,4.0,15.0,N,-3
142,"Sunday, Sep 7",CHW,@,CLE,0.0,2.0,63-79,4.0,16.0,D,-4
143,"Monday, Sep 8",CHW,Home,OAK,5.0,4.0,64-79,4.0,15.0,N,1
144,"Tuesday, Sep 9",CHW,Home,OAK,2.0,11.0,64-80,4.0,15.5,N,-1
145,"Wednesday, Sep 10",CHW,Home,OAK,2.0,1.0,65-80,4.0,15.0,N,1
146,"Thursday, Sep 11",CHW,Home,OAK,1.0,0.0,66-80,4.0,14.0,D,2
147,"Saturday, Sep 13 (1)",CHW,Home,MIN,5.0,1.0,67-80,4.0,14.0,D,3
148,"Saturday, Sep 13 (2)",CHW,Home,MIN,7.0,6.0,68-80,4.0,14.0,N,4
149,"Sunday, Sep 14",CHW,Home,MIN,4.0,6.0,68-81,4.0,15.0,D,-1
150,"Monday, Sep 15",CHW,@,KCR,3.0,4.0,68-82,4.0,16.0,N,-2
151,"Tuesday, Sep 16",CHW,@,KCR,7.0,5.0,69-82,4.0,15.0,N,1
152,"Wednesday, Sep 17",CHW,@,KCR,2.0,6.0,69-83,4.0,15.0,N,-1
153,"Friday, Sep 19",CHW,@,TBR,4.0,3.0,70-83,4.0,15.0,N,1
154,"Saturday, Sep 20",CHW,@,TBR,1.0,3.0,70-84,4.0,16.0,N,-1
155,"Sunday, Sep 21",CHW,@,TBR,10.0,5.0,71-84,4.0,15.0,D,1
156,"Monday, Sep 22",CHW,@,DET,2.0,0.0,72-84,4.0,14.0,N,2
157,"Tuesday, Sep 23",CHW,@,DET,3.0,4.0,72-85,4.0,15.0,N,-1
158,"Wednesday, Sep 24",CHW,@,DET,1.0,6.0,72-86,4.0,16.0,D,-2
159,"Thursday, Sep 25",CHW,Home,KCR,3.0,6.0,72-87,4.0,17.0,N,-3
160,"Friday, Sep 26",CHW,Home,KCR,1.0,3.0,72-88,4.0,17.0,N,-4
161,"Saturday, Sep 27",CHW,Home,KCR,5.0,4.0,73-88,4.0,16.0,N,1
162,"Sunday, Sep 28",CHW,Home,KCR,4.0,6.0,73-89,4.0,17.0,D,-1
1,"Monday, Apr 6",CHW,@,KCR,1.0,10.0,0-1,3.0,1.0,D,-1
2,"Wednesday, Apr 8",CHW,@,KCR,5.0,7.0,0-2,4.0,2.0,N,-2
3,"Thursday, Apr 9",CHW,@,KCR,1.0,4.0,0-3,4.0,3.0,D,-3
4,"Friday, Apr 10",CHW,Home,MIN,0.0,6.0,0-4,5.0,4.0,D,-4
5,"Saturday, Apr 11",CHW,Home,MIN,5.0,4.0,1-4,4.0,4.0,D,1
6,"Sunday, Apr 12",CHW,Home,MIN,6.0,2.0,2-4,3.0,4.0,D,2
7,"Tuesday, Apr 14",CHW,@,CLE,4.0,1.0,3-4,3.0,4.0,N,3
8,"Wednesday, Apr 15",CHW,@,CLE,2.0,4.0,3-5,3.0,4.5,D,-1
9,"Friday, Apr 17",CHW,@,DET,1.0,2.0,3-6,4.0,5.5,D,-2
10,"Saturday, Apr 18",CHW,@,DET,12.0,3.0,4-6,3.0,4.5,D,1
11,"Sunday, Apr 19",CHW,@,DET,1.0,9.0,4-7,4.0,5.5,D,-1
12,"Monday, Apr 20",CHW,Home,CLE,4.0,3.0,5-7,3.0,5.5,N,1
13,"Tuesday, Apr 21",CHW,Home,CLE,2.0,6.0,5-8,3.0,5.5,N,-1
14,"Wednesday, Apr 22",CHW,Home,CLE,6.0,0.0,6-8,3.0,4.5,D,1
15,"Thursday, Apr 23",CHW,Home,KCR,2.0,3.0,6-9,3.0,5.5,N,-1
16,"Friday, Apr 24",CHW,Home,KCR,3.0,2.0,7-9,3.0,4.5,N,1
17,"Sunday, Apr 26",CHW,Home,KCR,5.0,3.0,8-9,3.0,4.0,D,2
18,"Wednesday, Apr 29",CHW,@,BAL,2.0,8.0,8-10,3.0,5.0,D,-1
19,"Thursday, Apr 30",CHW,@,MIN,2.0,12.0,8-11,4.0,5.5,N,-2
20,"Friday, May 1",CHW,@,MIN,0.0,1.0,8-12,4.0,6.5,N,-3
21,"Saturday, May 2",CHW,@,MIN,3.0,5.0,8-13,4.0,6.5,D,-4
22,"Sunday, May 3",CHW,@,MIN,3.0,13.0,8-14,4.0,7.0,D,-5
23,"Tuesday, May 5",CHW,Home,DET,5.0,2.0,9-14,4.0,6.5,N,1
24,"Wednesday, May 6",CHW,Home,DET,7.0,6.0,10-14,4.0,5.5,N,2
25,"Thursday, May 7",CHW,Home,DET,1.0,4.0,10-15,4.0,6.5,D,-1
26,"Saturday, May 9 (1)",CHW,Home,CIN,4.0,10.0,10-16,4.0,6.5,D,-2
27,"Saturday, May 9 (2)",CHW,Home,CIN,8.0,2.0,11-16,4.0,6.5,N,1
28,"Sunday, May 10",CHW,Home,CIN,4.0,3.0,12-16,4.0,6.5,D,2
29,"Monday, May 11",CHW,@,MIL,7.0,10.0,12-17,4.0,6.5,N,-1
30,"Tuesday, May 12",CHW,@,MIL,4.0,2.0,13-17,4.0,6.5,N,1
31,"Wednesday, May 13",CHW,@,MIL,4.0,2.0,14-17,4.0,5.5,N,2
32,"Friday, May 15",CHW,@,OAK,7.0,6.0,15-17,4.0,6.0,N,3
33,"Saturday, May 16",CHW,@,OAK,4.0,3.0,16-17,4.0,5.0,N,4
34,"Sunday, May 17",CHW,@,OAK,7.0,3.0,17-17,4.0,5.0,D,5
35,"Monday, May 18",CHW,Home,CLE,2.0,1.0,18-17,4.0,4.5,N,6
36,"Tuesday, May 19",CHW,Home,CLE,1.0,3.0,18-18,4.0,5.5,N,-1
37,"Wednesday, May 20",CHW,Home,CLE,3.0,4.0,18-19,4.0,6.5,N,-2
38,"Thursday, May 21",CHW,Home,CLE,2.0,5.0,18-20,4.0,7.0,N,-3
39,"Friday, May 22",CHW,Home,MIN,3.0,2.0,19-20,4.0,7.0,N,1
40,"Saturday, May 23",CHW,Home,MIN,3.0,4.0,19-21,4.0,8.0,D,-1
41,"Sunday, May 24",CHW,Home,MIN,1.0,8.0,19-22,4.0,8.0,D,-2
42,"Monday, May 25",CHW,@,TOR,0.0,6.0,19-23,4.0,8.0,N,-3
43,"Tuesday, May 26",CHW,@,TOR,9.0,10.0,19-24,4.0,8.0,N,-4
44,"Wednesday, May 27",CHW,@,TOR,5.0,3.0,20-24,4.0,7.0,D,1
45,"Thursday, May 28 (1)",CHW,@,BAL,3.0,2.0,21-24,5.0,7.0,D,2
46,"Thursday, May 28 (2)",CHW,@,BAL,3.0,6.0,21-25,5.0,7.0,D,-1
47,"Friday, May 29",CHW,@,HOU,6.0,3.0,22-25,4.0,7.0,N,1
48,"Saturday, May 30",CHW,@,HOU,0.0,3.0,22-26,5.0,7.5,D,-1
49,"Sunday, May 31",CHW,@,HOU,6.0,0.0,23-26,5.0,7.0,D,1
50,"Tuesday, Jun 2",CHW,@,TEX,2.0,15.0,23-27,5.0,7.0,N,-1
51,"Wednesday, Jun 3",CHW,@,TEX,9.0,2.0,24-27,5.0,6.5,N,1
52,"Thursday, Jun 4",CHW,@,TEX,1.0,2.0,24-28,5.0,7.5,N,-1
53,"Friday, Jun 5",CHW,Home,DET,4.0,3.0,25-28,5.0,6.5,N,1
54,"Saturday, Jun 6",CHW,Home,DET,1.0,7.0,25-29,5.0,6.5,N,-1
55,"Sunday, Jun 7",CHW,Home,DET,4.0,6.0,25-30,5.0,7.5,D,-2
56,"Monday, Jun 8",CHW,Home,HOU,3.0,1.0,26-30,5.0,6.5,N,1
57,"Tuesday, Jun 9",CHW,Home,HOU,4.0,2.0,27-30,4.0,6.5,N,2
58,"Wednesday, Jun 10",CHW,Home,HOU,4.0,1.0,28-30,4.0,6.5,N,3
59,"Friday, Jun 12",CHW,@,TBR,5.0,7.0,28-31,4.0,6.5,N,-1
60,"Saturday, Jun 13",CHW,@,TBR,4.0,5.0,28-32,5.0,6.5,D,-2
61,"Sunday, Jun 14",CHW,@,TBR,1.0,2.0,28-33,5.0,7.0,D,-3
62,"Monday, Jun 15",CHW,@,PIT,0.0,11.0,28-34,5.0,8.0,N,-4
63,"Tuesday, Jun 16",CHW,@,PIT,0.0,3.0,28-35,5.0,9.0,N,-5
64,"Wednesday, Jun 17",CHW,Home,PIT,2.0,3.0,28-36,5.0,10.0,N,-6
65,"Thursday, Jun 18",CHW,Home,PIT,2.0,3.0,28-37,5.0,11.0,N,-7
66,"Friday, Jun 19",CHW,Home,TEX,1.0,2.0,28-38,5.0,11.0,N,-8
67,"Saturday, Jun 20",CHW,Home,TEX,3.0,2.0,29-38,5.0,11.0,D,1
68,"Sunday, Jun 21",CHW,Home,TEX,3.0,2.0,30-38,5.0,10.0,D,2
69,"Monday, Jun 22",CHW,@,MIN,2.0,13.0,30-39,5.0,11.0,N,-1
70,"Tuesday, Jun 23",CHW,@,MIN,6.0,2.0,31-39,5.0,10.0,N,1
71,"Wednesday, Jun 24",CHW,@,MIN,1.0,6.0,31-40,5.0,11.0,D,-1
72,"Thursday, Jun 25",CHW,@,DET,8.0,7.0,32-40,5.0,10.5,D,1
73,"Friday, Jun 26",CHW,@,DET,4.0,5.0,32-41,5.0,11.5,N,-1
74,"Sunday, Jun 28",CHW,@,DET,4.0,5.0,32-42,5.0,13.0,D,-2
75,"Tuesday, Jun 30",CHW,@,STL,2.0,1.0,33-42,5.0,11.5,N,1
76,"Wednesday, Jul 1",CHW,@,STL,7.0,1.0,34-42,5.0,10.5,N,2
77,"Friday, Jul 3",CHW,Home,BAL,1.0,0.0,35-42,5.0,10.0,N,3
78,"Saturday, Jul 4",CHW,Home,BAL,3.0,2.0,36-42,5.0,9.0,D,4
79,"Sunday, Jul 5",CHW,Home,BAL,1.0,9.0,36-43,5.0,10.0,D,-1
