,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
144,"Monday, Sep 8",COL,@,NYM,2.0,3.0,59-85,5.0,23.0,N,-1
145,"Tuesday, Sep 9",COL,@,NYM,0.0,2.0,59-86,5.0,23.0,N,-2
146,"Wednesday, Sep 10",COL,@,NYM,0.0,2.0,59-87,5.0,24.0,N,-3
147,"Friday, Sep 12",COL,@,STL,1.0,5.0,59-88,4.0,24.0,N,-4
148,"Saturday, Sep 13",COL,@,STL,4.0,5.0,59-89,5.0,25.0,N,-5
149,"Sunday, Sep 14",COL,@,STL,1.0,4.0,59-90,5.0,26.0,D,-6
150,"Monday, Sep 15",COL,Home,LAD,3.0,11.0,59-91,5.0,27.0,N,-7
151,"Tuesday, Sep 16",COL,Home,LAD,10.0,4.0,60-91,5.0,26.0,N,1
152,"Wednesday, Sep 17",COL,Home,LAD,16.0,2.0,61-91,5.0,25.0,D,2
153,"Thursday, Sep 18",COL,Home,ARI,7.0,6.0,62-91,4.0,25.0,N,3
154,"Friday, Sep 19",COL,Home,ARI,15.0,3.0,63-91,4.0,25.0,N,4
155,"Saturday, Sep 20",COL,Home,ARI,5.0,1.0,64-91,4.0,24.0,D,5
156,"Sunday, Sep 21",COL,Home,ARI,8.0,3.0,65-91,4.0,24.0,D,6
157,"Monday, Sep 22",COL,@,SDP,0.0,1.0,65-92,4.0,24.0,N,-1
158,"Tuesday, Sep 23",COL,@,SDP,3.0,2.0,66-92,4.0,24.0,N,1
159,"Wednesday, Sep 24",COL,@,SDP,3.0,4.0,66-93,4.0,25.0,N,-1
160,"Friday, Sep 26",COL,@,LAD,4.0,7.0,66-94,4.0,26.0,N,-2
161,"Saturday, Sep 27",COL,@,LAD,5.0,6.0,66-95,4.0,27.0,N,-3
162,"Sunday, Sep 28",COL,@,LAD,5.0,10.0,66-96,4.0,28.0,D,-4
1,"Monday, Apr 6",COL,@,MIL,10.0,0.0,1-0,1.0,Tied,D,1
2,"Tuesday, Apr 7",COL,@,MIL,5.0,2.0,2-0,1.0,up 1.0,N,2
3,"Wednesday, Apr 8",COL,@,MIL,5.0,4.0,3-0,1.0,up 1.0,N,3
4,"Friday, Apr 10",COL,Home,CHC,5.0,1.0,4-0,1.0,up 1.5,D,4
5,"Saturday, Apr 11",COL,Home,CHC,5.0,9.0,4-1,1.0,up 1.0,N,-1
6,"Sunday, Apr 12",COL,Home,CHC,5.0,6.0,4-2,1.0,up 0.5,D,-2
7,"Monday, Apr 13",COL,@,SFG,2.0,0.0,5-2,1.0,up 1.0,D,1
8,"Tuesday, Apr 14",COL,@,SFG,4.0,1.0,6-2,1.0,up 1.0,N,2
9,"Wednesday, Apr 15",COL,@,SFG,4.0,2.0,7-2,1.0,up 1.0,N,3
10,"Friday, Apr 17",COL,@,LAD,3.0,7.0,7-3,1.0,Tied,N,-1
11,"Saturday, Apr 18",COL,@,LAD,3.0,6.0,7-4,2.0,1.0,N,-2
12,"Sunday, Apr 19",COL,@,LAD,0.0,7.0,7-5,3.0,2.0,D,-3
13,"Monday, Apr 20",COL,Home,SDP,3.0,14.0,7-6,3.0,2.5,N,-4
14,"Tuesday, Apr 21",COL,Home,SDP,6.0,7.0,7-7,3.0,2.5,N,-5
15,"Wednesday, Apr 22",COL,Home,SDP,5.0,4.0,8-7,3.0,1.5,N,1
16,"Thursday, Apr 23",COL,Home,SDP,2.0,1.0,9-7,3.0,0.5,D,2
17,"Friday, Apr 24",COL,Home,SFG,6.0,4.0,10-7,2.0,0.5,N,3
18,"Saturday, Apr 25",COL,Home,SFG,4.0,5.0,10-8,2.0,1.5,N,-1
