,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
46,"Friday, May 23",CIN,Home,STL,5.0,3.0,22-24,3.0,5.5,N,2
47,"Saturday, May 24",CIN,Home,STL,3.0,6.0,22-25,3.0,5.5,N,-1
48,"Sunday, May 25",CIN,Home,STL,0.0,4.0,22-26,3.0,6.5,N,-2
49,"Monday, May 26",CIN,@,LAD,3.0,4.0,22-27,4.0,6.5,N,-3
50,"Tuesday, May 27",CIN,@,LAD,3.0,6.0,22-28,4.0,7.5,N,-4
51,"Wednesday, May 28",CIN,@,LAD,3.0,2.0,23-28,3.0,7.5,N,1
52,"Thursday, May 29",CIN,@,ARI,0.0,4.0,23-29,4.0,8.0,N,-1
53,"Friday, May 30",CIN,@,ARI,6.0,4.0,24-29,4.0,8.0,N,1
54,"Saturday, May 31",CIN,@,ARI,5.0,0.0,25-29,3.0,7.0,N,2
55,"Sunday, Jun 1",CIN,@,ARI,4.0,3.0,26-29,3.0,7.0,D,3
56,"Tuesday, Jun 3",CIN,Home,SFG,8.0,3.0,27-29,3.0,6.5,N,4
57,"Wednesday, Jun 4",CIN,Home,SFG,2.0,3.0,27-30,3.0,6.5,N,-1
58,"Thursday, Jun 5",CIN,Home,SFG,1.0,6.0,27-31,4.0,7.5,D,-2
59,"Friday, Jun 6",CIN,Home,PHI,0.0,8.0,27-32,4.0,7.5,N,-3
60,"Saturday, Jun 7",CIN,Home,PHI,6.0,5.0,28-32,4.0,7.5,D,1
61,"Sunday, Jun 8",CIN,Home,PHI,4.0,1.0,29-32,3.0,7.5,D,2
62,"Monday, Jun 9",CIN,Home,LAD,2.0,6.0,29-33,4.0,8.0,N,-1
63,"Tuesday, Jun 10",CIN,Home,LAD,1.0,6.0,29-34,4.0,8.0,N,-2
64,"Wednesday, Jun 11",CIN,Home,LAD,5.0,0.0,30-34,4.0,8.0,N,1
65,"Thursday, Jun 12",CIN,Home,LAD,4.0,1.0,31-34,4.0,8.0,D,2
66,"Friday, Jun 13",CIN,@,MIL,6.0,5.0,32-34,4.0,7.0,N,3
67,"Saturday, Jun 14",CIN,@,MIL,2.0,4.0,32-35,4.0,8.0,N,-1
68,"Sunday, Jun 15",CIN,@,MIL,13.0,4.0,33-35,4.0,7.0,D,1
69,"Tuesday, Jun 17",CIN,@,PIT,6.0,5.0,34-35,3.0,7.5,N,2
70,"Wednesday, Jun 18",CIN,@,PIT,11.0,4.0,35-35,3.0,6.5,N,3
71,"Thursday, Jun 19",CIN,@,PIT,3.0,4.0,35-36,3.0,7.5,D,-1
72,"Friday, Jun 20",CIN,Home,TOR,9.0,14.0,35-37,3.0,8.5,N,-2
73,"Saturday, Jun 21",CIN,Home,TOR,11.0,1.0,36-37,3.0,8.5,D,1
74,"Sunday, Jun 22",CIN,Home,TOR,4.0,3.0,37-37,3.0,8.5,D,2
75,"Monday, Jun 23",CIN,@,CHC,6.0,1.0,38-37,3.0,7.5,N,3
76,"Tuesday, Jun 24",CIN,@,CHC,3.0,7.0,38-38,4.0,7.5,N,-1
77,"Wednesday, Jun 25",CIN,@,CHC,4.0,1.0,39-38,3.0,7.5,N,1
78,"Thursday, Jun 26",CIN,@,SFG,3.0,1.0,40-38,3.0,7.5,N,2
79,"Friday, Jun 27",CIN,@,SFG,6.0,2.0,41-38,3.0,7.5,N,3
80,"Saturday, Jun 28",CIN,@,SFG,7.0,3.0,42-38,3.0,7.5,N,4
81,"Sunday, Jun 29",CIN,@,SFG,4.0,0.0,43-38,2.0,6.5,D,5
82,"Monday, Jun 30",CIN,@,SDP,0.0,1.0,43-39,3.0,7.0,N,-1
83,"Tuesday, Jul 1",CIN,@,SDP,2.0,8.0,43-40,3.0,7.0,N,-2
84,"Wednesday, Jul 2",CIN,@,SDP,0.0,3.0,43-41,4.0,7.0,D,-3
85,"Friday, Jul 4",CIN,Home,MIL,4.0,2.0,44-41,4.0,6.0,N,1
86,"Saturday, Jul 5",CIN,Home,MIL,0.0,1.0,44-42,4.0,7.0,D,-1
87,"Sunday, Jul 6",CIN,Home,MIL,4.0,2.0,45-42,4.0,6.0,D,1
88,"Monday, Jul 7",CIN,Home,CHC,9.0,3.0,46-42,4.0,5.0,N,2
89,"Tuesday, Jul 8 (1)",CIN,Home,CHC,4.0,2.0,47-42,3.0,3.5,D,3
90,"Tuesday, Jul 8 (2)",CIN,Home,CHC,6.0,5.0,48-42,3.0,3.5,N,4
91,"Wednesday, Jul 9",CIN,Home,CHC,4.0,1.0,49-42,3.0,2.5,N,5
92,"Thursday, Jul 10",CIN,Home,CHC,4.0,6.0,49-43,3.0,2.5,D,-1
93,"Friday, Jul 11",CIN,Home,PIT,6.0,5.0,50-43,3.0,1.5,N,1
94,"Saturday, Jul 12",CIN,Home,PIT,5.0,6.0,50-44,3.0,1.5,N,-1
95,"Sunday, Jul 13",CIN,Home,PIT,6.0,3.0,51-44,3.0,1.5,D,1
96,"Friday, Jul 18",CIN,@,NYY,3.0,4.0,51-45,3.0,2.5,N,-1
97,"Saturday, Jul 19",CIN,@,NYY,1.0,7.0,51-46,3.0,2.5,D,-2
98,"Sunday, Jul 20",CIN,@,NYY,2.0,3.0,51-47,4.0,2.5,D,-3
99,"Monday, Jul 21",CIN,@,MIL,2.0,5.0,51-48,4.0,3.5,N,-4
100,"Tuesday, Jul 22",CIN,@,MIL,3.0,4.0,51-49,4.0,4.5,N,-5
101,"Wednesday, Jul 23",CIN,@,MIL,1.0,5.0,51-50,4.0,5.5,D,-6
102,"Friday, Jul 25",CIN,Home,WSN,1.0,4.0,51-51,4.0,6.0,N,-7
103,"Saturday, Jul 26",CIN,Home,WSN,1.0,0.0,52-51,4.0,6.0,D,1
104,"Sunday, Jul 27",CIN,Home,WSN,2.0,4.0,52-52,4.0,6.0,D,-1
105,"Monday, Jul 28",CIN,Home,ARI,1.0,2.0,52-53,4.0,6.0,N,-2
106,"Tuesday, Jul 29",CIN,Home,ARI,3.0,0.0,53-53,4.0,5.0,N,1
107,"Wednesday, Jul 30",CIN,Home,ARI,4.0,5.0,53-54,4.0,6.0,D,-1
108,"Thursday, Jul 31",CIN,@,MIA,3.0,1.0,54-54,4.0,5.5,N,1
109,"Friday, Aug 1",CIN,@,MIA,5.0,2.0,55-54,4.0,5.5,N,2
110,"Saturday, Aug 2",CIN,@,MIA,1.0,2.0,55-55,4.0,5.5,N,-1
111,"Sunday, Aug 3",CIN,@,MIA,7.0,3.0,56-55,4.0,4.5,D,1
112,"Monday, Aug 4",CIN,@,CLE,1.0,7.0,56-56,4.0,5.0,N,-1
113,"Tuesday, Aug 5",CIN,@,CLE,9.0,2.0,57-56,4.0,5.0,N,1
114,"Wednesday, Aug 6",CIN,Home,CLE,8.0,3.0,58-56,4.0,4.0,N,2
115,"Thursday, Aug 7",CIN,Home,CLE,4.0,0.0,59-56,4.0,4.0,N,3
116,"Friday, Aug 8",CIN,Home,MIA,1.0,2.0,59-57,4.0,5.0,N,-1
117,"Saturday, Aug 9",CIN,Home,MIA,3.0,4.0,59-58,4.0,6.0,N,-2
118,"Sunday, Aug 10",CIN,Home,MIA,7.0,2.0,60-58,4.0,5.0,D,1
119,"Tuesday, Aug 12",CIN,Home,BOS,2.0,3.0,60-59,4.0,5.5,N,-1
120,"Wednesday, Aug 13",CIN,Home,BOS,4.0,5.0,60-60,4.0,5.5,D,-2
121,"Thursday, Aug 14",CIN,@,COL,3.0,7.0,60-61,4.0,6.5,N,-3
122,"Friday, Aug 15",CIN,@,COL,3.0,2.0,61-61,4.0,6.5,N,1
123,"Sunday, Aug 17 (1)",CIN,@,COL,9.0,10.0,61-62,4.0,8.5,D,-1
124,"Sunday, Aug 17 (2)",CIN,@,COL,5.0,10.0,61-63,4.0,8.5,N,-2
125,"Monday, Aug 18",CIN,@,STL,5.0,6.0,61-64,4.0,9.0,N,-3
126,"Tuesday, Aug 19",CIN,@,STL,4.0,5.0,61-65,4.0,10.0,N,-4
127,"Wednesday, Aug 20",CIN,@,STL,3.0,7.0,61-66,4.0,10.0,N,-5
128,"Thursday, Aug 21",CIN,Home,ATL,0.0,8.0,61-67,4.0,10.5,N,-6
129,"Friday, Aug 22",CIN,Home,ATL,1.0,3.0,61-68,4.0,10.5,N,-7
130,"Saturday, Aug 23",CIN,Home,ATL,1.0,0.0,62-68,4.0,9.5,N,1
