,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
1,"Friday, Apr 6",TBR,Home,NYY,7.0,6.0,1-0,1.0,Tied,D,1
2,"Saturday, Apr 7",TBR,Home,NYY,8.0,6.0,2-0,1.0,Tied,N,2
3,"Sunday, Apr 8",TBR,Home,NYY,3.0,0.0,3-0,1.0,Tied,D,3
4,"Tuesday, Apr 10",TBR,@,DET,2.0,5.0,3-1,1.0,up 0.5,D,-1
5,"Wednesday, Apr 11",TBR,@,DET,4.0,2.0,4-1,1.0,up 0.5,D,1
6,"Thursday, Apr 12",TBR,@,DET,2.0,7.0,4-2,1.0,Tied,D,-1
7,"Friday, Apr 13",TBR,@,BOS,2.0,12.0,4-3,1.0,Tied,D,-2
8,"Saturday, Apr 14",TBR,@,BOS,5.0,13.0,4-4,2.0,1.0,D,-3
9,"Sunday, Apr 15",TBR,@,BOS,4.0,6.0,4-5,4.0,1.0,D,-4
10,"Monday, Apr 16",TBR,@,BOS,1.0,0.0,5-5,3.0,1.0,D,1
11,"Tuesday, Apr 17",TBR,@,TOR,3.0,7.0,5-6,4.0,2.0,N,-1
12,"Wednesday, Apr 18",TBR,@,TOR,12.0,2.0,6-6,3.0,1.0,N,1
13,"Thursday, Apr 19",TBR,@,TOR,9.0,4.0,7-6,2.0,1.0,N,2
14,"Friday, Apr 20",TBR,Home,MIN,4.0,5.0,7-7,4.0,1.0,N,-1
15,"Saturday, Apr 21",TBR,Home,MIN,4.0,1.0,8-7,3.0,1.0,N,1
16,"Sunday, Apr 22",TBR,Home,MIN,6.0,2.0,9-7,3.0,0.5,D,2
17,"Tuesday, Apr 24",TBR,Home,LAA,5.0,0.0,10-7,1.0,Tied,N,3
18,"Wednesday, Apr 25",TBR,Home,LAA,3.0,2.0,11-7,1.0,Tied,N,4
19,"Thursday, Apr 26",TBR,Home,LAA,4.0,3.0,12-7,1.0,Tied,D,5
20,"Friday, Apr 27",TBR,@,TEX,8.0,4.0,13-7,1.0,up 1.0,N,6
21,"Saturday, Apr 28",TBR,@,TEX,2.0,7.0,13-8,1.0,Tied,N,-1
22,"Sunday, Apr 29",TBR,@,TEX,5.0,2.0,14-8,1.0,Tied,N,1
23,"Monday, Apr 30",TBR,Home,SEA,3.0,2.0,15-8,1.0,up 1.0,N,2
24,"Tuesday, May 1",TBR,Home,SEA,3.0,1.0,16-8,1.0,up 1.0,N,3
25,"Wednesday, May 2",TBR,Home,SEA,5.0,4.0,17-8,1.0,up 1.0,N,4
26,"Thursday, May 3",TBR,Home,SEA,4.0,3.0,18-8,1.0,up 1.5,D,5
27,"Friday, May 4",TBR,Home,OAK,7.0,2.0,19-8,1.0,up 1.5,N,6
28,"Saturday, May 5",TBR,Home,OAK,3.0,4.0,19-9,1.0,up 0.5,N,-1
29,"Sunday, May 6",TBR,Home,OAK,5.0,9.0,19-10,2.0,0.5,D,-2
30,"Tuesday, May 8",TBR,@,NYY,3.0,5.0,19-11,1.0,Tied,N,-3
31,"Wednesday, May 9",TBR,@,NYY,4.0,1.0,20-11,1.0,up 0.5,N,1
32,"Thursday, May 10",TBR,@,NYY,3.0,5.0,20-12,1.0,Tied,N,-1
33,"Friday, May 11",TBR,@,BAL,3.0,4.0,20-13,2.0,1.0,N,-2
34,"Saturday, May 12",TBR,@,BAL,3.0,5.0,20-14,2.0,2.0,N,-3
35,"Sunday, May 13",TBR,@,BAL,9.0,8.0,21-14,2.0,1.0,D,1
36,"Monday, May 14",TBR,@,TOR,7.0,1.0,22-14,1.0,Tied,N,2
37,"Tuesday, May 15",TBR,@,TOR,4.0,3.0,23-14,1.0,Tied,N,3
38,"Wednesday, May 16",TBR,Home,BOS,2.0,1.0,24-14,1.0,Tied,N,4
39,"Thursday, May 17",TBR,Home,BOS,3.0,5.0,24-15,2.0,1.0,N,-1
40,"Friday, May 18",TBR,Home,ATL,3.0,5.0,24-16,2.0,2.0,N,-2
41,"Saturday, May 19",TBR,Home,ATL,5.0,2.0,25-16,2.0,2.0,D,1
42,"Sunday, May 20",TBR,Home,ATL,0.0,2.0,25-17,2.0,2.0,D,-1
43,"Monday, May 21",TBR,Home,TOR,2.0,6.0,25-18,2.0,2.0,N,-2
44,"Tuesday, May 22",TBR,Home,TOR,8.0,5.0,26-18,2.0,2.0,N,1
45,"Wednesday, May 23",TBR,Home,TOR,5.0,4.0,27-18,2.0,1.0,D,2
46,"Friday, May 25",TBR,@,BOS,7.0,4.0,28-18,2.0,1.0,N,3
47,"Saturday, May 26",TBR,@,BOS,2.0,3.0,28-19,2.0,1.0,N,-1
48,"Sunday, May 27",TBR,@,BOS,4.0,3.0,29-19,1.0,Tied,D,1
49,"Monday, May 28",TBR,Home,CHW,1.0,2.0,29-20,1.0,Tied,D,-1
50,"Tuesday, May 29",TBR,Home,CHW,2.0,7.0,29-21,1.0,Tied,N,-2
51,"Wednesday, May 30",TBR,Home,CHW,3.0,4.0,29-22,1.0,Tied,D,-3
52,"Friday, Jun 1",TBR,Home,BAL,5.0,0.0,30-22,1.0,up 1.0,N,1
53,"Saturday, Jun 2",TBR,Home,BAL,1.0,2.0,30-23,1.0,Tied,D,-1
54,"Sunday, Jun 3",TBR,Home,BAL,8.0,4.0,31-23,1.0,up 1.0,D,1
55,"Tuesday, Jun 5",TBR,@,NYY,0.0,7.0,31-24,1.0,Tied,N,-1
56,"Wednesday, Jun 6",TBR,@,NYY,1.0,4.0,31-25,3.0,1.0,N,-2
57,"Thursday, Jun 7",TBR,@,NYY,7.0,3.0,32-25,1.0,Tied,N,1
58,"Friday, Jun 8",TBR,@,MIA,5.0,1.0,33-25,1.0,up 0.5,N,2
59,"Saturday, Jun 9",TBR,@,MIA,13.0,4.0,34-25,1.0,up 0.5,N,3
60,"Sunday, Jun 10",TBR,@,MIA,4.0,2.0,35-25,1.0,up 0.5,D,4
61,"Tuesday, Jun 12",TBR,Home,NYM,2.0,11.0,35-26,2.0,1.0,N,-1
62,"Wednesday, Jun 13",TBR,Home,NYM,1.0,9.0,35-27,3.0,2.0,N,-2
63,"Thursday, Jun 14",TBR,Home,NYM,6.0,9.0,35-28,3.0,2.5,D,-3
64,"Friday, Jun 15",TBR,Home,MIA,11.0,0.0,36-28,3.0,2.5,N,1
65,"Saturday, Jun 16",TBR,Home,MIA,3.0,4.0,36-29,3.0,3.5,N,-1
66,"Sunday, Jun 17",TBR,Home,MIA,3.0,0.0,37-29,3.0,3.5,D,1
67,"Tuesday, Jun 19",TBR,@,WSN,5.0,4.0,38-29,3.0,3.0,N,2
68,"Wednesday, Jun 20",TBR,@,WSN,2.0,3.0,38-30,3.0,3.0,N,-1
69,"Thursday, Jun 21",TBR,@,WSN,2.0,5.0,38-31,3.0,3.5,N,-2
70,"Saturday, Jun 23",TBR,@,PHI,6.0,7.0,38-32,3.0,4.0,D,-3
71,"Sunday, Jun 24 (1)",TBR,@,PHI,3.0,2.0,39-32,3.0,3.5,D,1
72,"Sunday, Jun 24 (2)",TBR,@,PHI,7.0,3.0,40-32,3.0,3.5,N,2
73,"Monday, Jun 25",TBR,@,KCR,0.0,8.0,40-33,3.0,4.5,N,-1
74,"Tuesday, Jun 26",TBR,@,KCR,2.0,8.0,40-34,3.0,5.5,N,-2
75,"Wednesday, Jun 27",TBR,@,KCR,4.0,5.0,40-35,3.0,6.5,D,-3
76,"Thursday, Jun 28",TBR,Home,DET,2.0,5.0,40-36,3.0,6.5,N,-4
77,"Friday, Jun 29",TBR,Home,DET,4.0,2.0,41-36,3.0,5.5,N,1
78,"Saturday, Jun 30",TBR,Home,DET,2.0,6.0,41-37,3.0,6.5,N,-1
79,"Sunday, Jul 1",TBR,Home,DET,3.0,5.0,41-38,4.0,7.5,D,-2
80,"Monday, Jul 2",TBR,Home,NYY,4.0,3.0,42-38,3.0,6.5,N,1
81,"Tuesday, Jul 3",TBR,Home,NYY,7.0,4.0,43-38,3.0,5.5,N,2
82,"Wednesday, Jul 4",TBR,Home,NYY,3.0,4.0,43-39,3.0,6.5,D,-1
83,"Thursday, Jul 5",TBR,@,CLE,1.0,3.0,43-40,3.0,7.0,N,-2
84,"Friday, Jul 6",TBR,@,CLE,10.0,3.0,44-40,3.0,7.0,N,1
85,"Saturday, Jul 7",TBR,@,CLE,3.0,7.0,44-41,3.0,7.5,N,-1
86,"Sunday, Jul 8",TBR,@,CLE,7.0,6.0,45-41,3.0,7.5,D,1
87,"Friday, Jul 13",TBR,Home,BOS,1.0,3.0,45-42,3.0,8.5,N,-1
88,"Saturday, Jul 14",TBR,Home,BOS,5.0,3.0,46-42,3.0,8.5,N,1
89,"Sunday, Jul 15",TBR,Home,BOS,3.0,7.0,46-43,3.0,8.5,D,-1
90,"Monday, Jul 16",TBR,Home,CLE,2.0,3.0,46-44,3.0,9.5,N,-2
91,"Tuesday, Jul 17",TBR,Home,CLE,4.0,2.0,47-44,2.0,9.5,N,1
92,"Wednesday, Jul 18",TBR,Home,CLE,6.0,10.0,47-45,3.0,10.5,N,-1
93,"Thursday, Jul 19",TBR,Home,CLE,6.0,0.0,48-45,3.0,9.5,D,1
94,"Friday, Jul 20",TBR,Home,SEA,4.0,3.0,49-45,3.0,8.5,N,2
95,"Saturday, Jul 21",TBR,Home,SEA,1.0,2.0,49-46,3.0,8.5,N,-1
96,"Sunday, Jul 22",TBR,Home,SEA,1.0,2.0,49-47,3.0,8.5,D,-2
97,"Tuesday, Jul 24",TBR,@,BAL,3.0,1.0,50-47,3.0,8.0,N,1
98,"Wednesday, Jul 25",TBR,@,BAL,10.0,1.0,51-47,2.0,8.0,N,2
99,"Thursday, Jul 26",TBR,@,BAL,2.0,6.0,51-48,3.0,8.5,D,-1
100,"Friday, Jul 27",TBR,@,LAA,1.0,3.0,51-49,3.0,9.5,N,-2
101,"Saturday, Jul 28",TBR,@,LAA,3.0,0.0,52-49,2.0,8.5,N,1
102,"Sunday, Jul 29",TBR,@,LAA,2.0,0.0,53-49,2.0,7.5,D,2
103,"Monday, Jul 30",TBR,@,OAK,3.0,4.0,53-50,3.0,7.5,N,-1
104,"Tuesday, Jul 31",TBR,@,OAK,8.0,0.0,54-50,3.0,6.5,N,1
105,"Wednesday, Aug 1",TBR,@,OAK,4.0,1.0,55-50,2.0,6.5,D,2
106,"Friday, Aug 3",TBR,Home,BAL,2.0,0.0,56-50,2.0,6.5,N,3
107,"Saturday, Aug 4",TBR,Home,BAL,0.0,4.0,56-51,2.0,6.5,N,-1
108,"Sunday, Aug 5",TBR,Home,BAL,0.0,1.0,56-52,3.0,7.5,D,-2
109,"Tuesday, Aug 7",TBR,Home,TOR,4.0,1.0,57-52,3.0,6.0,N,1
110,"Wednesday, Aug 8",TBR,Home,TOR,3.0,2.0,58-52,3.0,6.0,N,2
111,"Thursday, Aug 9",TBR,Home,TOR,7.0,1.0,59-52,3.0,6.0,D,3
112,"Friday, Aug 10",TBR,@,MIN,12.0,6.0,60-52,3.0,6.0,N,4
113,"Saturday, Aug 11",TBR,@,MIN,4.0,2.0,61-52,2.0,6.0,N,5
114,"Sunday, Aug 12",TBR,@,MIN,7.0,3.0,62-52,2.0,5.0,D,6
115,"Monday, Aug 13",TBR,@,SEA,4.0,1.0,63-52,2.0,5.0,N,7
116,"Tuesday, Aug 14",TBR,@,SEA,2.0,3.0,63-53,2.0,6.0,N,-1
117,"Wednesday, Aug 15",TBR,@,SEA,0.0,1.0,63-54,3.0,7.0,D,-2
118,"Thursday, Aug 16",TBR,@,LAA,7.0,0.0,64-54,2.0,6.0,N,1
119,"Friday, Aug 17",TBR,@,LAA,12.0,3.0,65-54,2.0,6.0,N,2
120,"Saturday, Aug 18",TBR,@,LAA,10.0,8.0,66-54,2.0,5.0,N,3
121,"Sunday, Aug 19",TBR,@,LAA,8.0,3.0,67-54,2.0,5.0,D,4
122,"Monday, Aug 20",TBR,Home,KCR,5.0,1.0,68-54,2.0,4.0,N,5
123,"Tuesday, Aug 21",TBR,Home,KCR,0.0,1.0,68-55,2.0,4.0,N,-1
124,"Wednesday, Aug 22",TBR,Home,KCR,5.0,3.0,69-55,2.0,3.0,D,1
125,"Thursday, Aug 23",TBR,Home,OAK,5.0,0.0,70-55,2.0,2.5,N,2
126,"Friday, Aug 24",TBR,Home,OAK,4.0,5.0,70-56,2.0,3.5,N,-1
127,"Saturday, Aug 25",TBR,Home,OAK,2.0,4.0,70-57,2.0,3.5,D,-2
128,"Monday, Aug 27",TBR,@,TEX,5.0,6.0,70-58,3.0,4.0,N,-3
129,"Tuesday, Aug 28",TBR,@,TEX,0.0,1.0,70-59,3.0,5.0,N,-4
130,"Wednesday, Aug 29",TBR,@,TEX,8.0,4.0,71-59,3.0,4.0,N,1
131,"Thursday, Aug 30",TBR,@,TOR,0.0,2.0,71-60,3.0,4.5,N,-1
132,"Friday, Aug 31",TBR,@,TOR,1.0,2.0,71-61,3.0,4.5,N,-2
133,"Saturday, Sep 1",TBR,@,TOR,5.0,4.0,72-61,3.0,4.5,D,1
134,"Sunday, Sep 2",TBR,@,TOR,9.0,4.0,73-61,3.0,3.5,D,2
135,"Monday, Sep 3",TBR,Home,NYY,4.0,3.0,74-61,3.0,2.5,D,3
136,"Tuesday, Sep 4",TBR,Home,NYY,5.0,2.0,75-61,3.0,1.5,N,4
137,"Wednesday, Sep 5",TBR,Home,NYY,4.0,6.0,75-62,3.0,2.5,N,-1
138,"Friday, Sep 7",TBR,Home,TEX,3.0,1.0,76-62,3.0,2.0,N,1
139,"Saturday, Sep 8",TBR,Home,TEX,2.0,4.0,76-63,3.0,2.0,N,-1
140,"Sunday, Sep 9",TBR,Home,TEX,6.0,0.0,77-63,3.0,2.0,D,1
141,"Tuesday, Sep 11",TBR,@,BAL,2.0,9.0,77-64,3.0,2.0,N,-1
142,"Wednesday, Sep 12",TBR,@,BAL,2.0,3.0,77-65,3.0,3.0,N,-2
143,"Thursday, Sep 13",TBR,@,BAL,2.0,3.0,77-66,3.0,4.0,D,-3
144,"Friday, Sep 14",TBR,@,NYY,6.0,4.0,78-66,3.0,3.0,N,1
145,"Saturday, Sep 15",TBR,@,NYY,3.0,5.0,78-67,3.0,4.0,D,-1
146,"Sunday, Sep 16",TBR,@,NYY,4.0,6.0,78-68,3.0,5.0,D,-2
147,"Monday, Sep 17",TBR,Home,BOS,2.0,5.0,78-69,3.0,5.5,N,-3
148,"Tuesday, Sep 18",TBR,Home,BOS,5.0,7.0,78-70,3.0,6.0,N,-4
149,"Wednesday, Sep 19",TBR,Home,BOS,13.0,3.0,79-70,3.0,6.5,N,1
150,"Thursday, Sep 20",TBR,Home,BOS,7.0,4.0,80-70,3.0,6.5,N,2
151,"Friday, Sep 21",TBR,Home,TOR,12.0,1.0,81-70,3.0,6.5,N,3
152,"Saturday, Sep 22",TBR,Home,TOR,11.0,5.0,82-70,3.0,6.5,N,4
153,"Sunday, Sep 23",TBR,Home,TOR,3.0,0.0,83-70,3.0,5.5,D,5
154,"Tuesday, Sep 25",TBR,@,BOS,5.0,2.0,84-70,3.0,5.0,N,6
155,"Wednesday, Sep 26",TBR,@,BOS,4.0,2.0,85-70,3.0,5.0,N,7
156,"Thursday, Sep 27",TBR,@,CHW,3.0,2.0,86-70,3.0,4.0,N,8
157,"Friday, Sep 28",TBR,@,CHW,1.0,3.0,86-71,3.0,5.0,N,-1
158,"Saturday, Sep 29",TBR,@,CHW,10.0,4.0,87-71,3.0,4.0,D,1
159,"Sunday, Sep 30",TBR,@,CHW,6.0,2.0,88-71,3.0,4.0,D,2
160,"Monday, Oct 1",TBR,Home,BAL,5.0,3.0,89-71,3.0,4.0,N,3
161,"Tuesday, Oct 2",TBR,Home,BAL,0.0,1.0,89-72,3.0,5.0,N,-1
162,"Wednesday, Oct 3",TBR,Home,BAL,4.0,1.0,90-72,3.0,5.0,N,1
1,"Tuesday, Apr 2",TBR,Home,BAL,4.0,7.0,0-1,3.0,1.0,D,-1
2,"Wednesday, Apr 3",TBR,Home,BAL,8.0,7.0,1-1,2.0,1.0,N,1
3,"Thursday, Apr 4",TBR,Home,BAL,3.0,6.0,1-2,3.0,1.0,D,-1
4,"Friday, Apr 5",TBR,Home,CLE,4.0,0.0,2-2,3.0,1.0,N,1
5,"Saturday, Apr 6",TBR,Home,CLE,6.0,0.0,3-2,1.0,Tied,N,2
6,"Sunday, Apr 7",TBR,Home,CLE,0.0,13.0,3-3,2.0,1.0,D,-1
7,"Monday, Apr 8",TBR,@,TEX,4.0,5.0,3-4,2.0,2.0,N,-2
8,"Tuesday, Apr 9",TBR,@,TEX,1.0,6.0,3-5,4.0,2.5,N,-3
9,"Wednesday, Apr 10",TBR,@,TEX,2.0,0.0,4-5,4.0,1.5,D,1
10,"Saturday, Apr 13",TBR,@,BOS,1.0,2.0,4-6,5.0,2.0,D,-1
11,"Sunday, Apr 14",TBR,@,BOS,0.0,5.0,4-7,5.0,3.0,D,-2
12,"Monday, Apr 15",TBR,@,BOS,2.0,3.0,4-8,5.0,4.0,D,-3
13,"Tuesday, Apr 16",TBR,@,BAL,4.0,5.0,4-9,5.0,5.0,N,-4
14,"Wednesday, Apr 17",TBR,@,BAL,6.0,2.0,5-9,5.0,5.0,N,1
15,"Thursday, Apr 18",TBR,@,BAL,6.0,10.0,5-10,5.0,6.0,N,-1
16,"Friday, Apr 19",TBR,Home,OAK,8.0,3.0,6-10,5.0,5.5,N,1
17,"Saturday, Apr 20",TBR,Home,OAK,1.0,0.0,7-10,4.0,5.5,N,2
18,"Sunday, Apr 21",TBR,Home,OAK,8.0,1.0,8-10,4.0,4.0,D,3
19,"Monday, Apr 22",TBR,Home,NYY,5.0,1.0,9-10,4.0,4.0,N,4
20,"Tuesday, Apr 23",TBR,Home,NYY,3.0,4.0,9-11,4.0,4.0,N,-1
21,"Wednesday, Apr 24",TBR,Home,NYY,3.0,0.0,10-11,4.0,4.0,N,1
22,"Thursday, Apr 25",TBR,@,CHW,2.0,5.0,10-12,4.0,5.0,N,-1
23,"Friday, Apr 26",TBR,@,CHW,4.0,5.0,10-13,4.0,6.0,N,-2
24,"Saturday, Apr 27",TBR,@,CHW,10.0,4.0,11-13,4.0,6.0,N,1
25,"Sunday, Apr 28",TBR,@,CHW,8.0,3.0,12-13,4.0,6.0,D,2
26,"Tuesday, Apr 30",TBR,@,KCR,2.0,8.0,12-14,4.0,6.0,N,-1
27,"Wednesday, May 1",TBR,@,KCR,8.0,9.0,12-15,4.0,7.0,N,-2
28,"Friday, May 3",TBR,@,COL,7.0,4.0,13-15,4.0,6.5,N,1
29,"Saturday, May 4",TBR,@,COL,3.0,9.0,13-16,4.0,6.5,N,-1
30,"Sunday, May 5",TBR,@,COL,8.0,3.0,14-16,4.0,5.5,D,1
31,"Monday, May 6",TBR,Home,TOR,7.0,8.0,14-17,4.0,6.5,N,-1
32,"Tuesday, May 7",TBR,Home,TOR,4.0,6.0,14-18,4.0,6.5,N,-2
33,"Wednesday, May 8",TBR,Home,TOR,10.0,4.0,15-18,4.0,5.5,N,1
34,"Thursday, May 9",TBR,Home,TOR,5.0,4.0,16-18,4.0,4.5,N,2
35,"Friday, May 10",TBR,Home,SDP,6.0,3.0,17-18,4.0,4.5,N,3
36,"Saturday, May 11",TBR,Home,SDP,8.0,7.0,18-18,4.0,4.5,N,4
37,"Sunday, May 12",TBR,Home,SDP,4.0,2.0,19-18,4.0,4.5,D,5
38,"Tuesday, May 14",TBR,Home,BOS,5.0,3.0,20-18,4.0,4.5,N,6
39,"Wednesday, May 15",TBR,Home,BOS,2.0,9.0,20-19,4.0,4.5,N,-1
40,"Thursday, May 16",TBR,Home,BOS,3.0,4.0,20-20,4.0,4.5,N,-2
41,"Friday, May 17",TBR,@,BAL,12.0,10.0,21-20,4.0,4.5,N,1
42,"Saturday, May 18",TBR,@,BAL,10.0,6.0,22-20,4.0,4.5,D,2
43,"Sunday, May 19",TBR,@,BAL,3.0,1.0,23-20,3.0,4.0,D,3
44,"Monday, May 20",TBR,@,TOR,5.0,7.0,23-21,3.0,5.0,D,-1
45,"Tuesday, May 21",TBR,@,TOR,4.0,3.0,24-21,3.0,4.0,N,1
46,"Wednesday, May 22",TBR,@,TOR,3.0,4.0,24-22,4.0,4.0,D,-1
47,"Friday, May 24",TBR,Home,NYY,4.0,9.0,24-23,4.0,5.0,N,-2
48,"Saturday, May 25",TBR,Home,NYY,3.0,4.0,24-24,4.0,6.0,D,-3
49,"Sunday, May 26",TBR,Home,NYY,8.0,3.0,25-24,4.0,5.0,D,1
50,"Monday, May 27",TBR,Home,MIA,10.0,6.0,26-24,4.0,5.0,D,2
51,"Tuesday, May 28",TBR,Home,MIA,7.0,6.0,27-24,4.0,4.0,N,3
52,"Wednesday, May 29",TBR,@,MIA,3.0,1.0,28-24,4.0,3.0,N,4
53,"Thursday, May 30",TBR,@,MIA,5.0,2.0,29-24,4.0,3.0,N,5
54,"Friday, May 31",TBR,@,CLE,9.0,2.0,30-24,4.0,2.0,N,6
55,"Saturday, Jun 1",TBR,@,CLE,0.0,5.0,30-25,4.0,3.0,D,-1
56,"Sunday, Jun 2",TBR,@,CLE,11.0,3.0,31-25,3.0,3.0,D,1
57,"Tuesday, Jun 4",TBR,@,DET,1.0,10.0,31-26,4.0,4.0,N,-1
58,"Wednesday, Jun 5",TBR,@,DET,3.0,0.0,32-26,4.0,3.0,N,1
59,"Thursday, Jun 6",TBR,@,DET,2.0,5.0,32-27,4.0,4.0,D,-1
60,"Friday, Jun 7",TBR,Home,BAL,2.0,1.0,33-27,4.0,3.5,N,1
61,"Saturday, Jun 8",TBR,Home,BAL,8.0,0.0,34-27,3.0,3.0,D,2
62,"Sunday, Jun 9",TBR,Home,BAL,7.0,10.0,34-28,4.0,4.0,D,-1
63,"Monday, Jun 10",TBR,Home,BOS,8.0,10.0,34-29,4.0,5.0,N,-2
64,"Tuesday, Jun 11",TBR,Home,BOS,8.0,3.0,35-29,4.0,4.0,N,1
65,"Wednesday, Jun 12",TBR,Home,BOS,1.0,2.0,35-30,4.0,5.0,N,-1
66,"Thursday, Jun 13",TBR,Home,KCR,1.0,10.0,35-31,4.0,5.0,N,-2
67,"Friday, Jun 14",TBR,Home,KCR,2.0,7.0,35-32,4.0,5.0,N,-3
68,"Saturday, Jun 15",TBR,Home,KCR,5.0,3.0,36-32,4.0,5.0,D,1
69,"Sunday, Jun 16",TBR,Home,KCR,3.0,5.0,36-33,4.0,5.0,D,-1
70,"Tuesday, Jun 18 (1)",TBR,@,BOS,1.0,5.0,36-34,4.0,7.0,D,-2
71,"Tuesday, Jun 18 (2)",TBR,@,BOS,1.0,3.0,36-35,4.0,7.0,N,-3
72,"Wednesday, Jun 19",TBR,@,BOS,6.0,2.0,37-35,4.0,6.0,N,1
73,"Thursday, Jun 20",TBR,@,NYY,8.0,3.0,38-35,4.0,5.0,N,2
74,"Friday, Jun 21",TBR,@,NYY,2.0,6.0,38-36,4.0,6.0,N,-1
75,"Saturday, Jun 22",TBR,@,NYY,5.0,7.0,38-37,4.0,6.0,D,-2
76,"Sunday, Jun 23",TBR,@,NYY,3.0,1.0,39-37,4.0,5.0,D,1
77,"Monday, Jun 24",TBR,Home,TOR,4.0,1.0,40-37,4.0,4.5,N,2
78,"Tuesday, Jun 25",TBR,Home,TOR,5.0,1.0,41-37,4.0,4.5,N,3
79,"Wednesday, Jun 26",TBR,Home,TOR,0.0,3.0,41-38,4.0,5.5,D,-1
80,"Friday, Jun 28",TBR,Home,DET,3.0,6.0,41-39,4.0,7.0,N,-2
81,"Saturday, Jun 29",TBR,Home,DET,4.0,3.0,42-39,4.0,6.0,N,1
82,"Sunday, Jun 30",TBR,Home,DET,3.0,1.0,43-39,3.0,6.0,D,2
83,"Monday, Jul 1",TBR,@,HOU,12.0,0.0,44-39,3.0,5.5,N,3
84,"Tuesday, Jul 2",TBR,@,HOU,8.0,0.0,45-39,3.0,5.5,N,4
85,"Wednesday, Jul 3",TBR,@,HOU,1.0,4.0,45-40,4.0,6.5,N,-1
86,"Thursday, Jul 4",TBR,@,HOU,7.0,5.0,46-40,4.0,6.5,D,1
87,"Friday, Jul 5",TBR,Home,CHW,8.0,3.0,47-40,4.0,6.5,N,2
88,"Saturday, Jul 6",TBR,Home,CHW,3.0,0.0,48-40,3.0,5.5,N,3
89,"Sunday, Jul 7",TBR,Home,CHW,3.0,1.0,49-40,2.0,4.5,D,4
90,"Monday, Jul 8",TBR,Home,MIN,7.0,4.0,50-40,2.0,3.5,N,5
91,"Tuesday, Jul 9",TBR,Home,MIN,4.0,1.0,51-40,2.0,3.5,N,6
92,"Wednesday, Jul 10",TBR,Home,MIN,4.0,3.0,52-40,2.0,3.5,N,7
93,"Thursday, Jul 11",TBR,Home,MIN,4.0,3.0,53-40,2.0,3.5,D,8
94,"Friday, Jul 12",TBR,Home,HOU,1.0,2.0,53-41,2.0,4.5,N,-1
95,"Saturday, Jul 13",TBR,Home,HOU,4.0,3.0,54-41,2.0,3.5,D,1
96,"Sunday, Jul 14",TBR,Home,HOU,5.0,0.0,55-41,2.0,2.5,D,2
97,"Friday, Jul 19",TBR,@,TOR,8.0,5.0,56-41,2.0,2.5,N,3
98,"Saturday, Jul 20",TBR,@,TOR,4.0,3.0,57-41,2.0,1.5,D,4
99,"Sunday, Jul 21",TBR,@,TOR,4.0,3.0,58-41,2.0,1.5,D,5
100,"Monday, Jul 22",TBR,@,BOS,3.0,0.0,59-41,2.0,0.5,N,6
101,"Tuesday, Jul 23",TBR,@,BOS,2.0,6.0,59-42,2.0,1.5,N,-1
102,"Wednesday, Jul 24",TBR,@,BOS,5.0,1.0,60-42,2.0,0.5,N,1
103,"Friday, Jul 26",TBR,@,NYY,10.0,6.0,61-42,1.0,up 0.5,N,2
104,"Saturday, Jul 27",TBR,@,NYY,1.0,0.0,62-42,1.0,up 0.5,D,3
105,"Sunday, Jul 28",TBR,@,NYY,5.0,6.0,62-43,2.0,0.5,D,-1
106,"Monday, Jul 29",TBR,@,BOS,2.0,1.0,63-43,1.0,up 0.5,N,1
107,"Tuesday, Jul 30",TBR,Home,ARI,5.0,2.0,64-43,1.0,up 0.5,N,2
108,"Wednesday, Jul 31",TBR,Home,ARI,0.0,7.0,64-44,2.0,0.5,N,-1
109,"Friday, Aug 2",TBR,Home,SFG,1.0,4.0,64-45,2.0,1.0,N,-2
110,"Saturday, Aug 3",TBR,Home,SFG,2.0,1.0,65-45,2.0,1.0,N,1
111,"Sunday, Aug 4",TBR,Home,SFG,4.0,3.0,66-45,2.0,1.0,D,2
112,"Tuesday, Aug 6",TBR,@,ARI,1.0,6.0,66-46,2.0,1.5,N,-1
113,"Wednesday, Aug 7",TBR,@,ARI,8.0,9.0,66-47,2.0,2.5,N,-2
114,"Friday, Aug 9",TBR,@,LAD,6.0,7.0,66-48,2.0,2.0,N,-3
115,"Saturday, Aug 10",TBR,@,LAD,0.0,5.0,66-49,2.0,3.0,D,-4
116,"Sunday, Aug 11",TBR,@,LAD,2.0,8.0,66-50,2.0,3.0,N,-5
117,"Tuesday, Aug 13",TBR,Home,SEA,4.0,5.0,66-51,2.0,4.0,N,-6
118,"Wednesday, Aug 14",TBR,Home,SEA,5.0,4.0,67-51,2.0,3.0,N,1
119,"Thursday, Aug 15",TBR,Home,SEA,7.0,1.0,68-51,2.0,2.0,N,2
120,"Friday, Aug 16",TBR,Home,TOR,5.0,4.0,69-51,2.0,1.0,N,3
121,"Saturday, Aug 17",TBR,Home,TOR,2.0,6.0,69-52,2.0,2.0,N,-1
122,"Sunday, Aug 18",TBR,Home,TOR,2.0,1.0,70-52,2.0,1.0,D,1
123,"Monday, Aug 19",TBR,@,BAL,4.0,3.0,71-52,2.0,1.0,N,2
124,"Tuesday, Aug 20",TBR,@,BAL,7.0,4.0,72-52,1.0,Tied,N,3
