,Date,Tm,Home_Away,Opp,R,RA,W-L,Rank,GB,D/N,Streak
1,"Thursday, Apr 5",TOR,@,CLE,7.0,4.0,1-0,1.0,up 0.5,D,1.0
2,"Saturday, Apr 7",TOR,@,CLE,7.0,4.0,2-0,1.0,Tied,D,2.0
3,"Sunday, Apr 8",TOR,@,CLE,3.0,4.0,2-1,3.0,1.0,D,-1.0
4,"Monday, Apr 9",TOR,Home,BOS,2.0,4.0,2-2,3.0,1.5,N,-2.0
5,"Tuesday, Apr 10",TOR,Home,BOS,7.0,3.0,3-2,2.0,0.5,N,1.0
6,"Wednesday, Apr 11",TOR,Home,BOS,3.0,1.0,4-2,2.0,0.5,D,2.0
7,"Friday, Apr 13",TOR,Home,BAL,5.0,7.0,4-3,1.0,Tied,N,-1.0
8,"Saturday, Apr 14",TOR,Home,BAL,4.0,6.0,4-4,2.0,1.0,D,-2.0
9,"Sunday, Apr 15",TOR,Home,BAL,9.0,2.0,5-4,1.0,Tied,D,1.0
10,"Tuesday, Apr 17",TOR,Home,TBR,7.0,3.0,6-4,2.0,0.5,N,2.0
11,"Wednesday, Apr 18",TOR,Home,TBR,2.0,12.0,6-5,2.0,0.5,N,-1.0
12,"Thursday, Apr 19",TOR,Home,TBR,4.0,9.0,6-6,4.0,1.5,N,-2.0
13,"Friday, Apr 20",TOR,@,KCR,4.0,3.0,7-6,3.0,0.5,N,1.0
14,"Saturday, Apr 21",TOR,@,KCR,9.0,5.0,8-6,2.0,0.5,N,2.0
15,"Sunday, Apr 22",TOR,@,KCR,5.0,3.0,9-6,1.0,Tied,D,3.0
16,"Monday, Apr 23",TOR,@,KCR,4.0,1.0,10-6,1.0,Tied,N,4.0
17,"Tuesday, Apr 24",TOR,@,BAL,1.0,2.0,10-7,1.0,Tied,N,-1.0
18,"Wednesday, Apr 25",TOR,@,BAL,0.0,3.0,10-8,3.0,1.0,N,-2.0
19,"Thursday, Apr 26",TOR,@,BAL,2.0,5.0,10-9,4.0,2.0,N,-3.0
20,"Friday, Apr 27",TOR,Home,SEA,5.0,9.0,10-10,4.0,3.0,N,-4.0
21,"Saturday, Apr 28",TOR,Home,SEA,7.0,0.0,11-10,4.0,2.0,D,1.0
22,"Sunday, Apr 29",TOR,Home,SEA,7.0,2.0,12-10,4.0,2.0,D,2.0
23,"Monday, Apr 30",TOR,Home,TEX,1.0,4.0,12-11,4.0,3.0,N,-1.0
24,"Tuesday, May 1",TOR,Home,TEX,8.0,7.0,13-11,4.0,3.0,N,1.0
25,"Wednesday, May 2",TOR,Home,TEX,11.0,5.0,14-11,3.0,3.0,D,2.0
26,"Thursday, May 3",TOR,@,LAA,5.0,0.0,15-11,3.0,3.0,N,3.0
27,"Friday, May 4",TOR,@,LAA,4.0,0.0,16-11,3.0,3.0,N,4.0
28,"Saturday, May 5",TOR,@,LAA,2.0,6.0,16-12,3.0,3.0,N,-1.0
29,"Sunday, May 6",TOR,@,LAA,3.0,4.0,16-13,3.0,3.5,D,-2.0
30,"Tuesday, May 8",TOR,@,OAK,3.0,7.0,16-14,4.0,3.0,N,-3.0
31,"Wednesday, May 9",TOR,@,OAK,5.0,2.0,17-14,3.0,3.0,D,1.0
32,"Thursday, May 10",TOR,@,MIN,6.0,2.0,18-14,3.0,2.0,N,2.0
33,"Friday, May 11",TOR,@,MIN,6.0,7.0,18-15,4.0,3.0,N,-1.0
34,"Saturday, May 12",TOR,@,MIN,2.0,1.0,19-15,4.0,3.0,N,1.0
35,"Sunday, May 13",TOR,@,MIN,3.0,4.0,19-16,4.0,3.0,D,-1.0
36,"Monday, May 14",TOR,Home,TBR,1.0,7.0,19-17,4.0,3.0,N,-2.0
37,"Tuesday, May 15",TOR,Home,TBR,3.0,4.0,19-18,4.0,4.0,N,-3.0
38,"Wednesday, May 16",TOR,Home,NYY,8.0,1.0,20-18,4.0,4.0,N,1.0
39,"Thursday, May 17",TOR,Home,NYY,4.0,1.0,21-18,3.0,4.0,N,2.0
40,"Friday, May 18",TOR,Home,NYM,14.0,5.0,22-18,3.0,4.0,N,3.0
41,"Saturday, May 19",TOR,Home,NYM,2.0,0.0,23-18,3.0,4.0,D,4.0
42,"Sunday, May 20",TOR,Home,NYM,5.0,6.0,23-19,3.0,4.0,D,-1.0
43,"Monday, May 21",TOR,@,TBR,6.0,2.0,24-19,3.0,3.0,N,1.0
44,"Tuesday, May 22",TOR,@,TBR,5.0,8.0,24-20,3.0,4.0,N,-1.0
45,"Wednesday, May 23",TOR,@,TBR,4.0,5.0,24-21,3.0,4.0,D,-2.0
46,"Friday, May 25",TOR,@,TEX,3.0,14.0,24-22,4.0,5.0,N,-3.0
47,"Saturday, May 26",TOR,@,TEX,7.0,8.0,24-23,4.0,5.0,D,-4.0
48,"Sunday, May 27",TOR,@,TEX,6.0,12.0,24-24,4.0,5.0,D,-5.0
49,"Monday, May 28",TOR,Home,BAL,6.0,2.0,25-24,4.0,4.0,N,1.0
50,"Tuesday, May 29",TOR,Home,BAL,8.0,6.0,26-24,4.0,3.0,N,2.0
51,"Wednesday, May 30",TOR,Home,BAL,4.0,1.0,27-24,4.0,2.0,N,3.0
52,"Friday, Jun 1",TOR,Home,BOS,2.0,7.0,27-25,4.0,3.0,N,-1.0
53,"Saturday, Jun 2",TOR,Home,BOS,4.0,7.0,27-26,5.0,3.0,D,-2.0
54,"Sunday, Jun 3",TOR,Home,BOS,5.0,1.0,28-26,4.0,3.0,D,1.0
55,"Tuesday, Jun 5",TOR,@,CHW,9.0,5.0,29-26,4.0,2.0,N,2.0
56,"Wednesday, Jun 6",TOR,@,CHW,4.0,0.0,30-26,4.0,2.0,N,3.0
57,"Thursday, Jun 7",TOR,@,CHW,3.0,4.0,30-27,4.0,2.0,N,-1.0
58,"Friday, Jun 8",TOR,@,ATL,3.0,4.0,30-28,4.0,3.0,N,-2.0
59,"Saturday, Jun 9",TOR,@,ATL,2.0,5.0,30-29,4.0,4.0,D,-3.0
60,"Sunday, Jun 10",TOR,@,ATL,12.0,4.0,31-29,4.0,4.0,D,1.0
61,"Monday, Jun 11",TOR,Home,WSN,3.0,6.0,31-30,4.0,4.5,N,-1.0
62,"Tuesday, Jun 12",TOR,Home,WSN,2.0,4.0,31-31,4.0,5.5,N,-2.0
63,"Wednesday, Jun 13",TOR,Home,WSN,2.0,6.0,31-32,4.0,6.5,D,-3.0
64,"Friday, Jun 15",TOR,Home,PHI,3.0,0.0,32-32,4.0,6.5,N,1.0
65,"Saturday, Jun 16",TOR,Home,PHI,6.0,5.0,33-32,4.0,6.5,D,2.0
66,"Sunday, Jun 17",TOR,Home,PHI,6.0,2.0,34-32,4.0,6.5,D,3.0
67,"Monday, Jun 18",TOR,@,MIL,6.0,7.0,34-33,4.0,7.5,N,-1.0
68,"Tuesday, Jun 19",TOR,@,MIL,10.0,9.0,35-33,4.0,6.5,N,1.0
69,"Wednesday, Jun 20",TOR,@,MIL,3.0,8.0,35-34,5.0,6.5,D,-1.0
70,"Friday, Jun 22",TOR,@,MIA,12.0,5.0,36-34,4.0,5.5,N,1.0
71,"Saturday, Jun 23",TOR,@,MIA,7.0,1.0,37-34,4.0,5.5,D,2.0
72,"Sunday, Jun 24",TOR,@,MIA,0.0,9.0,37-35,5.0,6.5,D,-1.0
73,"Monday, Jun 25",TOR,@,BOS,9.0,6.0,38-35,4.0,6.5,N,1.0
74,"Tuesday, Jun 26",TOR,@,BOS,1.0,5.0,38-36,5.0,7.5,N,-1.0
75,"Wednesday, Jun 27",TOR,@,BOS,4.0,10.0,38-37,5.0,8.5,D,-2.0
76,"Thursday, Jun 28",TOR,Home,LAA,7.0,9.0,38-38,5.0,8.5,N,-3.0
77,"Friday, Jun 29",TOR,Home,LAA,7.0,5.0,39-38,5.0,7.5,N,1.0
78,"Saturday, Jun 30",TOR,Home,LAA,11.0,2.0,40-38,5.0,7.5,D,2.0
79,"Sunday, Jul 1",TOR,Home,LAA,6.0,10.0,40-39,5.0,8.5,D,-1.0
80,"Monday, Jul 2",TOR,Home,KCR,3.0,11.0,40-40,5.0,8.5,N,-2.0
81,"Tuesday, Jul 3",TOR,Home,KCR,6.0,3.0,41-40,5.0,7.5,N,1.0
82,"Wednesday, Jul 4",TOR,Home,KCR,4.0,1.0,42-40,4.0,7.5,N,2.0
83,"Thursday, Jul 5",TOR,Home,KCR,6.0,9.0,42-41,5.0,8.0,N,-1.0
84,"Friday, Jul 6",TOR,@,CHW,2.0,4.0,42-42,5.0,9.0,N,-2.0
85,"Saturday, Jul 7",TOR,@,CHW,0.0,2.0,42-43,5.0,9.5,D,-3.0
86,"Sunday, Jul 8",TOR,@,CHW,11.0,9.0,43-43,4.0,9.5,D,1.0
87,"Friday, Jul 13",TOR,Home,CLE,0.0,1.0,43-44,5.0,10.5,N,-1.0
88,"Saturday, Jul 14",TOR,Home,CLE,11.0,9.0,44-44,4.0,10.5,D,1.0
89,"Sunday, Jul 15",TOR,Home,CLE,3.0,0.0,45-44,4.0,9.5,D,2.0
90,"Monday, Jul 16",TOR,@,NYY,3.0,6.0,45-45,5.0,10.5,N,-1.0
91,"Tuesday, Jul 17",TOR,@,NYY,1.0,6.0,45-46,5.0,11.5,N,-2.0
92,"Wednesday, Jul 18",TOR,@,NYY,0.0,6.0,45-47,5.0,12.5,D,-3.0
93,"Friday, Jul 20",TOR,@,BOS,6.0,1.0,46-47,5.0,11.0,N,1.0
94,"Saturday, Jul 21",TOR,@,BOS,7.0,3.0,47-47,5.0,10.0,N,2.0
95,"Sunday, Jul 22",TOR,@,BOS,15.0,7.0,48-47,4.0,9.0,D,3.0
96,"Tuesday, Jul 24",TOR,Home,OAK,2.0,7.0,48-48,4.0,9.5,N,-1.0
97,"Wednesday, Jul 25",TOR,Home,OAK,0.0,16.0,48-49,4.0,10.5,N,-2.0
98,"Thursday, Jul 26",TOR,Home,OAK,10.0,4.0,49-49,4.0,10.0,D,1.0
99,"Friday, Jul 27",TOR,Home,DET,8.0,3.0,50-49,4.0,10.0,N,2.0
100,"Saturday, Jul 28",TOR,Home,DET,5.0,1.0,51-49,4.0,9.0,D,3.0
101,"Sunday, Jul 29",TOR,Home,DET,1.0,4.0,51-50,4.0,9.0,D,-1.0
102,"Monday, Jul 30",TOR,@,SEA,1.0,4.0,51-51,5.0,9.0,N,-2.0
103,"Tuesday, Jul 31",TOR,@,SEA,2.0,7.0,51-52,5.0,9.0,N,-3.0
104,"Wednesday, Aug 1",TOR,@,SEA,3.0,5.0,51-53,5.0,10.0,N,-4.0
105,"Thursday, Aug 2",TOR,@,OAK,1.0,4.0,51-54,5.0,10.5,N,-5.0
106,"Friday, Aug 3",TOR,@,OAK,4.0,5.0,51-55,5.0,11.5,N,-6.0
107,"Saturday, Aug 4",TOR,@,OAK,3.0,1.0,52-55,5.0,10.5,D,1.0
108,"Sunday, Aug 5",TOR,@,OAK,6.0,5.0,53-55,5.0,10.5,D,2.0
109,"Tuesday, Aug 7",TOR,@,TBR,1.0,4.0,53-56,5.0,10.0,N,-1.0
110,"Wednesday, Aug 8",TOR,@,TBR,2.0,3.0,53-57,5.0,11.0,N,-2.0
111,"Thursday, Aug 9",TOR,@,TBR,1.0,7.0,53-58,5.0,12.0,D,-3.0
112,"Friday, Aug 10",TOR,Home,NYY,4.0,10.0,53-59,5.0,13.0,N,-4.0
113,"Saturday, Aug 11",TOR,Home,NYY,2.0,5.0,53-60,5.0,14.0,D,-5.0
114,"Sunday, Aug 12",TOR,Home,NYY,10.0,7.0,54-60,5.0,13.0,D,1.0
115,"Monday, Aug 13",TOR,Home,CHW,3.0,2.0,55-60,5.0,13.0,N,2.0
116,"Tuesday, Aug 14",TOR,Home,CHW,2.0,3.0,55-61,5.0,14.0,N,-1.0
117,"Wednesday, Aug 15",TOR,Home,CHW,5.0,9.0,55-62,5.0,15.0,N,-2.0
118,"Thursday, Aug 16",TOR,Home,CHW,2.0,7.0,55-63,5.0,15.0,N,-3.0
119,"Friday, Aug 17",TOR,Home,TEX,3.0,2.0,56-63,5.0,15.0,N,1.0
120,"Saturday, Aug 18",TOR,Home,TEX,1.0,2.0,56-64,5.0,15.0,D,-1.0
121,"Sunday, Aug 19",TOR,Home,TEX,2.0,11.0,56-65,5.0,16.0,D,-2.0
122,"Tuesday, Aug 21",TOR,@,DET,3.0,5.0,56-66,5.0,15.5,N,-3.0
123,"Wednesday, Aug 22",TOR,@,DET,2.0,3.0,56-67,5.0,15.5,N,-4.0
124,"Thursday, Aug 23",TOR,@,DET,2.0,3.0,56-68,5.0,16.0,D,-5.0
125,"Friday, Aug 24",TOR,@,BAL,4.0,6.0,56-69,5.0,17.0,N,-6.0
126,"Saturday, Aug 25",TOR,@,BAL,2.0,8.0,56-70,5.0,17.0,N,-7.0
127,"Monday, Aug 27",TOR,@,NYY,8.0,7.0,57-70,5.0,16.5,N,1.0
128,"Tuesday, Aug 28",TOR,@,NYY,1.0,2.0,57-71,5.0,17.5,N,-1.0
129,"Wednesday, Aug 29",TOR,@,NYY,8.0,5.0,58-71,5.0,16.5,D,1.0
130,"Thursday, Aug 30",TOR,Home,TBR,2.0,0.0,59-71,5.0,16.0,N,2.0
131,"Friday, Aug 31",TOR,Home,TBR,2.0,1.0,60-71,5.0,15.0,N,3.0
132,"Saturday, Sep 1",TOR,Home,TBR,4.0,5.0,60-72,5.0,16.0,D,-1.0
133,"Sunday, Sep 2",TOR,Home,TBR,4.0,9.0,60-73,5.0,16.0,D,-2.0
134,"Monday, Sep 3",TOR,Home,BAL,0.0,4.0,60-74,5.0,16.0,D,-3.0
135,"Tuesday, Sep 4",TOR,Home,BAL,0.0,12.0,60-75,5.0,16.0,N,-4.0
136,"Wednesday, Sep 5",TOR,Home,BAL,6.0,4.0,61-75,5.0,16.0,N,1.0
137,"Friday, Sep 7",TOR,@,BOS,7.0,5.0,62-75,4.0,15.5,N,2.0
138,"Saturday, Sep 8",TOR,@,BOS,9.0,2.0,63-75,4.0,14.5,N,3.0
139,"Sunday, Sep 9",TOR,@,BOS,4.0,3.0,64-75,4.0,14.5,D,4.0
140,"Tuesday, Sep 11",TOR,Home,SEA,3.0,4.0,64-76,4.0,14.5,N,-1.0
141,"Wednesday, Sep 12",TOR,Home,SEA,2.0,3.0,64-77,4.0,15.5,N,-2.0
142,"Thursday, Sep 13",TOR,Home,SEA,8.0,3.0,65-77,4.0,15.5,N,1.0
143,"Friday, Sep 14",TOR,Home,BOS,5.0,8.0,65-78,4.0,15.5,N,-1.0
144,"Saturday, Sep 15",TOR,Home,BOS,2.0,3.0,65-79,4.0,16.5,D,-2.0
145,"Sunday, Sep 16",TOR,Home,BOS,5.0,0.0,66-79,4.0,16.5,D,1.0
146,"Wednesday, Sep 19 (1)",TOR,@,NYY,2.0,4.0,66-80,5.0,18.5,D,-1.0
147,"Wednesday, Sep 19 (2)",TOR,@,NYY,1.0,2.0,66-81,5.0,18.5,N,-2.0
148,"Thursday, Sep 20",TOR,@,NYY,7.0,10.0,66-82,5.0,19.5,N,-3.0
149,"Friday, Sep 21",TOR,@,TBR,1.0,12.0,66-83,5.0,20.5,N,-4.0
150,"Saturday, Sep 22",TOR,@,TBR,5.0,11.0,66-84,5.0,21.5,N,-5.0
151,"Sunday, Sep 23",TOR,@,TBR,0.0,3.0,66-85,5.0,21.5,D,-6.0
152,"Monday, Sep 24 (1)",TOR,@,BAL,1.0,4.0,66-86,5.0,22.0,D,-7.0
153,"Monday, Sep 24 (2)",TOR,@,BAL,9.0,5.0,67-86,5.0,22.0,N,1.0
154,"Tuesday, Sep 25",TOR,@,BAL,4.0,0.0,68-86,5.0,21.0,N,2.0
155,"Wednesday, Sep 26",TOR,@,BAL,2.0,12.0,68-87,5.0,22.0,N,-1.0
156,"Thursday, Sep 27",TOR,Home,NYY,6.0,0.0,69-87,4.0,21.0,N,1.0
157,"Friday, Sep 28",TOR,Home,NYY,4.0,11.0,69-88,4.0,22.0,N,-1.0
158,"Saturday, Sep 29",TOR,Home,NYY,3.0,2.0,70-88,4.0,21.0,D,1.0
159,"Sunday, Sep 30",TOR,Home,NYY,6.0,9.0,70-89,4.0,22.0,D,-1.0
160,"Monday, Oct 1",TOR,Home,MIN,6.0,5.0,71-89,4.0,22.0,N,1.0
161,"Tuesday, Oct 2",TOR,Home,MIN,4.0,3.0,72-89,4.0,22.0,N,2.0
162,"Wednesday, Oct 3",TOR,Home,MIN,2.0,1.0,73-89,4.0,22.0,N,3.0
1,"Tuesday, Apr 2",TOR,Home,CLE,1.0,4.0,0-1,3.0,1.0,N,-1.0
2,"Wednesday, Apr 3",TOR,Home,CLE,2.0,3.0,0-2,4.0,2.0,N,-2.0
3,"Thursday, Apr 4",TOR,Home,CLE,10.0,8.0,1-2,3.0,1.0,N,1.0
4,"Friday, Apr 5",TOR,Home,BOS,4.0,6.0,1-3,4.0,2.0,N,-1.0
5,"Saturday, Apr 6",TOR,Home,BOS,5.0,0.0,2-3,4.0,1.0,D,1.0
6,"Sunday, Apr 7",TOR,Home,BOS,0.0,13.0,2-4,4.0,2.0,D,-1.0
7,"Tuesday, Apr 9",TOR,@,DET,3.0,7.0,2-5,5.0,3.0,D,-2.0
8,"Wednesday, Apr 10",TOR,@,DET,8.0,6.0,3-5,5.0,2.0,D,1.0
9,"Thursday, Apr 11",TOR,@,DET,1.0,11.0,3-6,5.0,2.0,D,-1.0
10,"Friday, Apr 12",TOR,@,KCR,8.0,4.0,4-6,5.0,1.5,N,1.0
11,"Saturday, Apr 13",TOR,@,KCR,3.0,2.0,5-6,4.0,1.5,N,2.0
12,"Sunday, Apr 14",TOR,@,KCR,2.0,3.0,5-7,4.0,2.5,D,-1.0
13,"Monday, Apr 15",TOR,Home,CHW,4.0,3.0,6-7,4.0,2.5,N,1.0
14,"Tuesday, Apr 16",TOR,Home,CHW,3.0,4.0,6-8,4.0,3.5,N,-1.0
15,"Wednesday, Apr 17",TOR,Home,CHW,0.0,7.0,6-9,4.0,4.5,N,-2.0
16,"Thursday, Apr 18",TOR,Home,CHW,3.0,1.0,7-9,4.0,4.5,N,1.0
17,"Friday, Apr 19",TOR,Home,NYY,4.0,9.0,7-10,4.0,5.0,N,-1.0
18,"Saturday, Apr 20",TOR,Home,NYY,3.0,5.0,7-11,5.0,6.0,D,-2.0
19,"Sunday, Apr 21",TOR,Home,NYY,8.0,4.0,8-11,5.0,4.5,D,1.0
20,"Monday, Apr 22",TOR,@,BAL,1.0,2.0,8-12,5.0,5.5,N,-1.0
21,"Tuesday, Apr 23",TOR,@,BAL,3.0,4.0,8-13,5.0,5.5,N,-2.0
22,"Wednesday, Apr 24",TOR,@,BAL,6.0,5.0,9-13,5.0,5.5,D,1.0
23,"Thursday, Apr 25",TOR,@,NYY,3.0,5.0,9-14,5.0,6.5,N,-1.0
24,"Friday, Apr 26",TOR,@,NYY,4.0,6.0,9-15,5.0,7.5,N,-2.0
25,"Saturday, Apr 27",TOR,@,NYY,4.0,5.0,9-16,5.0,8.5,D,-3.0
26,"Sunday, Apr 28",TOR,@,NYY,2.0,3.0,9-17,5.0,9.5,D,-4.0
27,"Tuesday, Apr 30",TOR,Home,BOS,9.0,7.0,10-17,5.0,8.5,N,1.0
28,"Wednesday, May 1",TOR,Home,BOS,1.0,10.0,10-18,5.0,9.5,N,-1.0
29,"Thursday, May 2",TOR,Home,BOS,1.0,3.0,10-19,5.0,10.5,N,-2.0
30,"Friday, May 3",TOR,Home,SEA,0.0,4.0,10-20,5.0,10.5,N,-3.0
31,"Saturday, May 4",TOR,Home,SEA,1.0,8.0,10-21,5.0,10.5,D,-4.0
32,"Sunday, May 5",TOR,Home,SEA,10.0,2.0,11-21,5.0,9.5,D,1.0
33,"Monday, May 6",TOR,@,TBR,8.0,7.0,12-21,5.0,9.5,N,2.0
34,"Tuesday, May 7",TOR,@,TBR,6.0,4.0,13-21,5.0,8.5,N,3.0
35,"Wednesday, May 8",TOR,@,TBR,4.0,10.0,13-22,5.0,8.5,N,-1.0
36,"Thursday, May 9",TOR,@,TBR,4.0,5.0,13-23,5.0,8.5,N,-2.0
37,"Friday, May 10",TOR,@,BOS,0.0,5.0,13-24,5.0,9.5,N,-3.0
38,"Saturday, May 11",TOR,@,BOS,3.0,2.0,14-24,5.0,9.5,D,1.0
39,"Sunday, May 12",TOR,@,BOS,12.0,4.0,15-24,5.0,9.5,D,2.0
40,"Tuesday, May 14",TOR,Home,SFG,10.0,6.0,16-24,5.0,9.5,N,3.0
41,"Wednesday, May 15",TOR,Home,SFG,11.0,3.0,17-24,5.0,8.5,N,4.0
42,"Friday, May 17",TOR,@,NYY,0.0,5.0,17-25,5.0,9.0,N,-1.0
43,"Saturday, May 18",TOR,@,NYY,2.0,7.0,17-26,5.0,10.0,D,-2.0
44,"Monday, May 20",TOR,Home,TBR,7.0,5.0,18-26,5.0,10.0,D,1.0
45,"Tuesday, May 21",TOR,Home,TBR,3.0,4.0,18-27,5.0,10.0,N,-1.0
46,"Wednesday, May 22",TOR,Home,TBR,4.0,3.0,19-27,5.0,9.0,D,1.0
47,"Thursday, May 23",TOR,Home,BAL,12.0,6.0,20-27,5.0,8.5,N,2.0
48,"Friday, May 24",TOR,Home,BAL,6.0,10.0,20-28,5.0,9.5,N,-1.0
49,"Saturday, May 25",TOR,Home,BAL,5.0,6.0,20-29,5.0,10.5,D,-2.0
50,"Sunday, May 26",TOR,Home,BAL,6.0,5.0,21-29,5.0,9.5,D,1.0
51,"Monday, May 27",TOR,Home,ATL,9.0,3.0,22-29,5.0,9.5,N,2.0
52,"Tuesday, May 28",TOR,Home,ATL,6.0,7.0,22-30,5.0,9.5,D,-1.0
53,"Wednesday, May 29",TOR,@,ATL,3.0,0.0,23-30,5.0,8.5,N,1.0
54,"Thursday, May 30",TOR,@,ATL,3.0,11.0,23-31,5.0,9.5,N,-1.0
55,"Friday, May 31",TOR,@,SDP,3.0,4.0,23-32,5.0,9.5,N,-2.0
56,"Saturday, Jun 1",TOR,@,SDP,3.0,4.0,23-33,5.0,10.5,N,-3.0
57,"Sunday, Jun 2",TOR,@,SDP,7.0,4.0,24-33,5.0,10.5,N,1.0
58,"Tuesday, Jun 4",TOR,@,SFG,1.0,2.0,24-34,5.0,11.5,N,-1.0
59,"Wednesday, Jun 5",TOR,@,SFG,4.0,0.0,25-34,5.0,10.5,D,1.0
60,"Friday, Jun 7",TOR,Home,TEX,6.0,1.0,26-34,5.0,10.5,N,2.0
61,"Saturday, Jun 8",TOR,Home,TEX,4.0,3.0,27-34,5.0,10.0,D,3.0
62,"Sunday, Jun 9",TOR,Home,TEX,4.0,6.0,27-35,5.0,11.0,D,-1.0
63,"Monday, Jun 10",TOR,@,CHW,6.0,10.0,27-36,5.0,12.0,N,-2.0
64,"Tuesday, Jun 11",TOR,@,CHW,7.0,5.0,28-36,5.0,11.0,N,1.0
65,"Thursday, Jun 13",TOR,@,TEX,3.0,1.0,29-36,5.0,10.5,N,2.0
66,"Friday, Jun 14",TOR,@,TEX,8.0,0.0,30-36,5.0,9.5,N,3.0
67,"Saturday, Jun 15",TOR,@,TEX,6.0,1.0,31-36,5.0,9.5,D,4.0
68,"Sunday, Jun 16",TOR,@,TEX,7.0,2.0,32-36,5.0,8.5,D,5.0
69,"Monday, Jun 17",TOR,Home,COL,2.0,0.0,33-36,5.0,8.0,N,6.0
70,"Tuesday, Jun 18",TOR,Home,COL,8.0,3.0,34-36,5.0,8.5,N,7.0
71,"Wednesday, Jun 19",TOR,Home,COL,5.0,2.0,35-36,5.0,7.5,N,8.0
72,"Friday, Jun 21",TOR,Home,BAL,7.0,6.0,36-36,5.0,7.0,N,9.0
73,"Saturday, Jun 22",TOR,Home,BAL,4.0,2.0,37-36,4.0,6.0,D,10.0
74,"Sunday, Jun 23",TOR,Home,BAL,13.0,5.0,38-36,4.0,5.0,D,11.0
75,"Monday, Jun 24",TOR,@,TBR,1.0,4.0,38-37,5.0,5.5,N,-1.0
76,"Tuesday, Jun 25",TOR,@,TBR,1.0,5.0,38-38,5.0,6.5,N,-2.0
77,"Wednesday, Jun 26",TOR,@,TBR,3.0,0.0,39-38,5.0,6.5,D,1.0
78,"Thursday, Jun 27",TOR,@,BOS,4.0,7.0,39-39,5.0,7.5,N,-1.0
79,"Friday, Jun 28",TOR,@,BOS,5.0,7.0,39-40,5.0,8.5,N,-2.0
80,"Saturday, Jun 29",TOR,@,BOS,6.0,2.0,40-40,5.0,7.5,D,1.0
81,"Sunday, Jun 30",TOR,@,BOS,4.0,5.0,40-41,5.0,8.5,D,-1.0
82,"Monday, Jul 1",TOR,Home,DET,8.0,3.0,41-41,5.0,8.0,D,1.0
83,"Tuesday, Jul 2",TOR,Home,DET,6.0,7.0,41-42,5.0,9.0,N,-1.0
84,"Wednesday, Jul 3",TOR,Home,DET,2.0,6.0,41-43,5.0,10.0,N,-2.0
85,"Thursday, Jul 4",TOR,Home,DET,1.0,11.0,41-44,5.0,11.0,N,-3.0
86,"Friday, Jul 5",TOR,Home,MIN,4.0,0.0,42-44,5.0,11.0,N,1.0
87,"Saturday, Jul 6",TOR,Home,MIN,0.0,6.0,42-45,5.0,11.0,D,-1.0
88,"Sunday, Jul 7",TOR,Home,MIN,11.0,5.0,43-45,5.0,10.0,D,1.0
89,"Tuesday, Jul 9",TOR,@,CLE,0.0,3.0,43-46,5.0,10.5,N,-1.0
90,"Wednesday, Jul 10",TOR,@,CLE,5.0,4.0,44-46,5.0,10.5,N,1.0
91,"Thursday, Jul 11",TOR,@,CLE,2.0,4.0,44-47,5.0,11.5,D,-1.0
92,"Friday, Jul 12",TOR,@,BAL,5.0,8.0,44-48,5.0,12.5,N,-2.0
93,"Saturday, Jul 13",TOR,@,BAL,7.0,3.0,45-48,5.0,11.5,D,1.0
94,"Sunday, Jul 14",TOR,@,BAL,4.0,7.0,45-49,5.0,11.5,D,-1.0
95,"Friday, Jul 19",TOR,Home,TBR,5.0,8.0,45-50,5.0,12.5,N,-2.0
96,"Saturday, Jul 20",TOR,Home,TBR,3.0,4.0,45-51,5.0,12.5,D,-3.0
97,"Sunday, Jul 21",TOR,Home,TBR,3.0,4.0,45-52,5.0,13.5,D,-4.0
98,"Monday, Jul 22",TOR,Home,LAD,5.0,14.0,45-53,5.0,13.5,N,-5.0
99,"Tuesday, Jul 23",TOR,Home,LAD,9.0,10.0,45-54,5.0,14.5,N,-6.0
100,"Wednesday, Jul 24",TOR,Home,LAD,3.0,8.0,45-55,5.0,14.5,N,-7.0
101,"Thursday, Jul 25",TOR,Home,HOU,4.0,0.0,46-55,5.0,14.0,N,1.0
102,"Friday, Jul 26",TOR,Home,HOU,12.0,6.0,47-55,5.0,13.5,N,2.0
103,"Saturday, Jul 27",TOR,Home,HOU,6.0,8.0,47-56,5.0,14.5,D,-1.0
104,"Sunday, Jul 28",TOR,Home,HOU,2.0,1.0,48-56,5.0,14.0,D,1.0
105,"Monday, Jul 29",TOR,@,OAK,4.0,9.0,48-57,5.0,14.5,N,-1.0
106,"Tuesday, Jul 30",TOR,@,OAK,5.0,0.0,49-57,5.0,14.5,N,1.0
107,"Wednesday, Jul 31",TOR,@,OAK,5.0,2.0,50-57,5.0,14.0,D,2.0
108,"Thursday, Aug 1",TOR,@,LAA,2.0,8.0,50-58,5.0,15.0,N,-1.0
109,"Friday, Aug 2",TOR,@,LAA,5.0,7.0,50-59,5.0,15.0,N,-2.0
110,"Saturday, Aug 3",TOR,@,LAA,3.0,7.0,50-60,5.0,16.0,N,-3.0
111,"Sunday, Aug 4",TOR,@,LAA,6.0,5.0,51-60,5.0,16.0,D,1.0
112,"Monday, Aug 5",TOR,@,SEA,3.0,1.0,52-60,5.0,15.0,N,2.0
113,"Tuesday, Aug 6",TOR,@,SEA,7.0,2.0,53-60,5.0,15.0,N,3.0
